doc,exp,sent_t,chain_t,umap_t,cluster_t
3054,allow_hierarchical,0,0.004,0.146,0.002
3055,allow_hierarchical,0,0.001,0.107,0.002
3056,allow_hierarchical,0,0.003,0.155,0.002
3057,allow_hierarchical,0,0.009,0.3,0.006
3058,allow_hierarchical,0,0.001,0.097,0.003
3059,allow_hierarchical,0,0.011,0.208,0.007
3060,allow_hierarchical,0,0.008,0.139,0.004
3061,allow_hierarchical,0,0.002,0.091,0.003
3062,allow_hierarchical,0,0.019,0.339,0.006
3063,allow_hierarchical,0,0.027,0.423,0.011
3064,allow_hierarchical,0,0.005,0.13,0.003
3065,allow_hierarchical,0,0.001,0.104,0.004
3066,allow_hierarchical,0,0.003,0.14,0.003
3067,allow_hierarchical,0,0.004,0.159,0.003
3068,allow_hierarchical,0,0.003,0.124,0.003
3069,allow_hierarchical,0,0.007,0.164,0.004
3070,allow_hierarchical,0,0.001,0.115,0.002
3071,allow_hierarchical,0,0.001,0.113,0.003
3072,allow_hierarchical,0,0.007,0.217,0.005
3073,allow_hierarchical,0,0.001,0.1,0.003
3074,allow_hierarchical,0,0.01,0.309,0.005
3075,allow_hierarchical,0,0.0,0.0,0.001
3076,allow_hierarchical,0,0.01,0.289,0.003
3077,allow_hierarchical,0,0.048,0.244,0.004
3078,allow_hierarchical,0,0.024,0.187,0.004
3079,allow_hierarchical,0,0.004,0.159,0.004
3080,allow_hierarchical,0,0.013,0.276,0.006
3081,allow_hierarchical,0,0.005,0.165,0.006
3082,allow_hierarchical,0,0.005,0.166,0.005
3083,allow_hierarchical,0,0.002,0.175,0.005
3084,allow_hierarchical,0,0.009,0.21,0.004
3085,allow_hierarchical,0,0.014,0.419,0.012
3086,allow_hierarchical,0,0.009,0.355,0.007
3087,allow_hierarchical,0,0.007,0.275,0.006
3088,allow_hierarchical,0,0.008,0.288,0.005
3089,allow_hierarchical,0,0.025,0.827,0.01
3090,allow_hierarchical,0,0.007,0.335,0.004
3091,allow_hierarchical,0,0.009,0.166,0.003
3092,allow_hierarchical,0,0.001,0.101,0.003
3093,allow_hierarchical,0,0.011,0.243,0.004
3094,allow_hierarchical,0,0.009,0.242,0.005
3095,allow_hierarchical,0,0.013,0.234,0.004
3096,allow_hierarchical,0,0.001,0.115,0.003
3097,allow_hierarchical,0,0.003,0.19,0.003
3098,allow_hierarchical,0,0.001,0.0,0.002
3099,allow_hierarchical,0,0.008,0.251,0.005
3100,allow_hierarchical,0,0.013,0.318,0.004
3101,allow_hierarchical,0,0.029,0.262,0.005
3102,allow_hierarchical,0,0.0,0.0,0.0
3103,allow_hierarchical,0,0.016,0.41,0.005
3104,allow_hierarchical,0,0.009,0.211,0.005
3105,allow_hierarchical,0,0.018,0.36,0.006
3106,allow_hierarchical,0,0.001,0.119,0.003
3107,allow_hierarchical,0,0.003,0.202,0.004
3108,allow_hierarchical,0,0.003,0.141,0.004
3109,allow_hierarchical,0,0.002,0.127,0.004
3110,allow_hierarchical,0,0.019,0.464,0.009
3111,allow_hierarchical,0,0.0,0.0,0.002
3112,allow_hierarchical,0,0.007,0.254,0.003
3113,allow_hierarchical,0,0.003,0.184,0.004
3114,allow_hierarchical,0,0.002,0.148,0.004
3115,allow_hierarchical,0,0.0,0.0,0.001
3116,allow_hierarchical,0,0.015,0.246,0.006
3117,allow_hierarchical,0,0.002,0.174,0.006
3118,allow_hierarchical,0,0.01,0.356,0.018
3119,allow_hierarchical,0,0.004,0.115,0.003
3120,allow_hierarchical,0,0.002,0.153,0.004
3121,allow_hierarchical,0,0.008,0.127,0.005
3122,allow_hierarchical,0,0.01,0.251,0.005
3123,allow_hierarchical,0,0.012,0.228,0.006
3124,allow_hierarchical,0,0.01,0.211,0.004
3125,allow_hierarchical,0,0.005,0.183,0.004
3126,allow_hierarchical,0,0.001,0.117,0.003
3127,allow_hierarchical,0,0.015,0.203,0.004
3128,allow_hierarchical,0,0.002,0.099,0.002
3129,allow_hierarchical,0,0.005,0.124,0.004
3130,allow_hierarchical,0,0.016,0.271,0.004
3131,allow_hierarchical,0,0.004,0.15,0.003
3132,allow_hierarchical,0,0.007,0.225,0.004
3133,allow_hierarchical,0,0.001,0.108,0.003
3134,allow_hierarchical,0,0.001,0.088,0.003
3135,allow_hierarchical,0,0.001,0.089,0.002
3136,allow_hierarchical,0,0.004,0.134,0.004
3137,allow_hierarchical,0,0.007,0.123,0.004
3138,allow_hierarchical,0,0.013,0.284,0.005
3139,allow_hierarchical,0,0.005,0.142,0.004
3140,allow_hierarchical,0,0.007,0.194,0.005
3141,allow_hierarchical,0,0.02,0.403,0.007
3142,allow_hierarchical,0,0.01,0.193,0.004
3143,allow_hierarchical,0,0.003,0.111,0.003
3144,allow_hierarchical,0,0.0,0.0,0.002
3145,allow_hierarchical,0,0.006,0.202,0.005
3146,allow_hierarchical,0,0.0,0.0,0.002
3147,allow_hierarchical,0,0.004,0.198,0.006
3148,allow_hierarchical,0,0.001,0.104,0.003
3149,allow_hierarchical,0,0.007,0.123,0.004
3150,allow_hierarchical,0,0.003,0.108,0.004
3151,allow_hierarchical,0,0.007,0.12,0.004
3152,allow_hierarchical,0,0.004,0.16,0.003
3153,allow_hierarchical,0,0.003,0.156,0.004
3154,allow_hierarchical,0,0.001,0.093,0.003
3155,allow_hierarchical,0,0.018,0.748,0.009
3156,allow_hierarchical,0,0.012,0.358,0.004
3157,allow_hierarchical,0,0.024,0.576,0.007
3158,allow_hierarchical,0,0.002,0.141,0.004
3159,allow_hierarchical,0,0.016,0.619,0.008
3160,allow_hierarchical,0,0.001,0.175,0.003
3161,allow_hierarchical,0,0.007,0.162,0.003
3162,allow_hierarchical,0,0.003,0.112,0.004
3163,allow_hierarchical,0,0.003,0.154,0.003
3164,allow_hierarchical,0,0.003,0.094,0.003
3165,allow_hierarchical,0,0.005,0.198,0.004
3166,allow_hierarchical,0,0.001,0.106,0.003
3167,allow_hierarchical,0,0.02,0.393,0.007
3168,allow_hierarchical,0,0.008,0.207,0.004
3169,allow_hierarchical,0,0.006,0.133,0.004
3170,allow_hierarchical,0,0.007,0.213,0.004
3171,allow_hierarchical,0,0.0,0.0,0.002
3172,allow_hierarchical,0,0.003,0.175,0.003
3173,allow_hierarchical,0,0.001,0.108,0.004
3174,allow_hierarchical,0,0.021,0.466,0.008
3175,allow_hierarchical,0,0.004,0.232,0.004
3176,allow_hierarchical,0,0.007,0.123,0.003
3177,allow_hierarchical,0,0.008,0.13,0.003
3178,allow_hierarchical,0,0.006,0.133,0.004
3179,allow_hierarchical,0,0.012,0.224,0.004
3180,allow_hierarchical,0,0.0,0.0,0.002
3181,allow_hierarchical,0,0.002,0.1,0.002
3182,allow_hierarchical,0,0.002,0.143,0.004
3183,allow_hierarchical,0,0.016,0.316,0.004
3184,allow_hierarchical,0,0.005,0.215,0.004
3185,allow_hierarchical,0,0.01,0.19,0.004
3186,allow_hierarchical,0,0.001,0.108,0.003
3187,allow_hierarchical,0,0.002,0.123,0.002
3188,allow_hierarchical,0,0.008,0.258,0.004
3189,allow_hierarchical,0,0.0,0.0,0.001
3190,allow_hierarchical,0,0.005,0.273,0.005
3191,allow_hierarchical,0,0.003,0.123,0.002
3192,allow_hierarchical,0,0.005,0.126,0.003
3193,allow_hierarchical,0,0.004,0.113,0.004
3194,allow_hierarchical,0,0.005,0.114,0.003
3195,allow_hierarchical,0,0.0,0.083,0.002
3196,allow_hierarchical,0,0.003,0.118,0.003
3197,allow_hierarchical,0,0.003,0.205,0.004
3198,allow_hierarchical,0,0.0,0.094,0.002
3199,allow_hierarchical,0,0.002,0.133,0.004
3200,allow_hierarchical,0,0.006,0.133,0.003
3201,allow_hierarchical,0,0.0,0.0,0.001
3202,allow_hierarchical,0,0.006,0.094,0.003
3203,allow_hierarchical,0,0.0,0.0,0.002
3204,allow_hierarchical,0,0.003,0.125,0.002
3205,allow_hierarchical,0,0.01,0.266,0.004
3206,allow_hierarchical,0,0.006,0.104,0.003
3207,allow_hierarchical,0,0.011,0.174,0.002
3208,allow_hierarchical,0,0.003,0.11,0.002
3209,allow_hierarchical,0,0.006,0.131,0.002
3210,allow_hierarchical,0,0.007,0.127,0.003
3211,allow_hierarchical,0,0.004,0.12,0.002
3212,allow_hierarchical,0,0.004,0.249,0.005
3213,allow_hierarchical,0,0.005,0.11,0.002
3214,allow_hierarchical,0,0.005,0.115,0.003
3215,allow_hierarchical,0,0.003,0.098,0.003
3216,allow_hierarchical,0,0.0,0.0,0.001
3217,allow_hierarchical,0,0.003,0.089,0.002
3218,allow_hierarchical,0,0.001,0.158,0.002
3219,allow_hierarchical,0,0.003,0.177,0.004
3220,allow_hierarchical,0,0.004,0.103,0.002
3221,allow_hierarchical,0,0.011,0.214,0.003
3222,allow_hierarchical,0,0.0,0.078,0.003
3223,allow_hierarchical,0,0.007,0.222,0.003
3224,allow_hierarchical,0,0.006,0.203,0.003
3225,allow_hierarchical,0,0.006,0.139,0.003
3226,allow_hierarchical,0,0.002,0.14,0.003
3227,allow_hierarchical,0,0.003,0.119,0.003
3228,allow_hierarchical,0,0.004,0.136,0.003
3229,allow_hierarchical,0,0.003,0.094,0.002
3230,allow_hierarchical,0,0.001,0.1,0.002
3231,allow_hierarchical,0,0.001,0.0,0.002
3232,allow_hierarchical,0,0.003,0.115,0.002
3233,allow_hierarchical,0,0.001,0.0,0.002
3234,allow_hierarchical,0,0.008,0.185,0.002
3235,allow_hierarchical,0,0.002,0.092,0.003
3236,allow_hierarchical,0,0.013,0.359,0.007
3237,allow_hierarchical,0,0.002,0.079,0.002
3238,allow_hierarchical,0,0.005,0.204,0.003
3239,allow_hierarchical,0,0.007,0.159,0.003
3240,allow_hierarchical,0,0.002,0.089,0.003
3241,allow_hierarchical,0,0.001,0.087,0.002
3242,allow_hierarchical,0,0.007,0.232,0.004
3243,allow_hierarchical,0,0.001,0.102,0.003
3244,allow_hierarchical,0,0.003,0.104,0.002
3245,allow_hierarchical,0,0.004,0.091,0.002
3246,allow_hierarchical,0,0.006,0.111,0.002
3247,allow_hierarchical,0,0.011,0.289,0.005
3248,allow_hierarchical,0,0.006,0.299,0.006
3249,allow_hierarchical,0,0.003,0.093,0.002
3250,allow_hierarchical,0,0.014,0.292,0.006
3251,allow_hierarchical,0,0.002,0.163,0.002
3253,allow_hierarchical,0,0.003,0.12,0.003
3254,allow_hierarchical,0,0.001,0.084,0.003
3255,allow_hierarchical,0,0.0,0.0,0.001
3256,allow_hierarchical,0,0.002,0.118,0.002
3257,allow_hierarchical,0,0.002,0.099,0.002
3258,allow_hierarchical,0,0.004,0.192,0.003
3259,allow_hierarchical,0,0.001,0.086,0.005
3260,allow_hierarchical,0,0.015,0.315,0.006
3261,allow_hierarchical,0,0.007,0.189,0.003
3262,allow_hierarchical,0,0.002,0.132,0.004
3263,allow_hierarchical,0,0.008,0.209,0.003
3264,allow_hierarchical,0,0.001,0.0,0.002
3265,allow_hierarchical,0,0.002,0.132,0.004
3266,allow_hierarchical,0,0.004,0.13,0.002
3267,allow_hierarchical,0,0.004,0.164,0.004
3268,allow_hierarchical,0,0.0,0.0,0.001
3269,allow_hierarchical,0,0.001,0.082,0.002
3270,allow_hierarchical,0,0.003,0.125,0.003
3271,allow_hierarchical,0,0.01,0.139,0.002
3272,allow_hierarchical,0,0.002,0.081,0.002
3273,allow_hierarchical,0,0.001,0.097,0.002
3274,allow_hierarchical,0,0.007,0.24,0.003
3275,allow_hierarchical,0,0.003,0.098,0.002
3276,allow_hierarchical,0,0.004,0.261,0.004
3277,allow_hierarchical,0,0.009,0.319,0.005
3278,allow_hierarchical,0,0.005,0.096,0.002
3279,allow_hierarchical,0,0.013,0.296,0.005
3280,allow_hierarchical,0,0.0,0.0,0.001
3281,allow_hierarchical,0,0.009,0.43,0.006
3282,allow_hierarchical,0,0.003,0.122,0.002
3283,allow_hierarchical,0,0.002,0.105,0.002
3284,allow_hierarchical,0,0.006,0.26,0.005
3285,allow_hierarchical,0,0.012,0.359,0.006
3286,allow_hierarchical,0,0.003,0.14,0.002
3287,allow_hierarchical,0,0.001,0.128,0.003
3288,allow_hierarchical,0,0.001,0.0,0.001
3289,allow_hierarchical,0,0.002,0.106,0.003
3290,allow_hierarchical,0,0.0,0.0,0.002
3291,allow_hierarchical,0,0.008,0.181,0.003
3292,allow_hierarchical,0,0.001,0.09,0.002
3293,allow_hierarchical,0,0.002,0.078,0.002
3294,allow_hierarchical,0,0.005,0.178,0.004
3295,allow_hierarchical,0,0.002,0.111,0.003
3296,allow_hierarchical,0,0.003,0.173,0.003
3297,allow_hierarchical,0,0.001,0.084,0.002
3298,allow_hierarchical,0,0.003,0.139,0.003
3299,allow_hierarchical,0,0.005,0.185,0.004
3300,allow_hierarchical,0,0.009,0.325,0.004
3301,allow_hierarchical,0,0.0,0.072,0.002
3302,allow_hierarchical,0,0.006,0.149,0.003
3303,allow_hierarchical,0,0.003,0.184,0.004
3304,allow_hierarchical,0,0.003,0.122,0.002
3305,allow_hierarchical,0,0.002,0.096,0.002
3306,allow_hierarchical,0,0.004,0.297,0.005
3307,allow_hierarchical,0,0.005,0.161,0.003
3308,allow_hierarchical,0,0.003,0.08,0.002
3309,allow_hierarchical,0,0.003,0.081,0.002
3310,allow_hierarchical,0,0.008,0.143,0.003
3311,allow_hierarchical,0,0.002,0.123,0.003
3312,allow_hierarchical,0,0.005,0.209,0.004
3313,allow_hierarchical,0,0.005,0.157,0.003
3314,allow_hierarchical,0,0.001,0.108,0.002
3315,allow_hierarchical,0,0.013,0.132,0.003
3316,allow_hierarchical,0,0.008,0.129,0.002
3317,allow_hierarchical,0,0.0,0.0,0.002
3318,allow_hierarchical,0,0.005,0.126,0.003
3319,allow_hierarchical,0,0.007,0.195,0.003
3320,allow_hierarchical,0,0.003,0.08,0.003
3321,allow_hierarchical,0,0.004,0.126,0.002
3322,allow_hierarchical,0,0.001,0.095,0.002
3323,allow_hierarchical,0,0.002,0.083,0.003
3324,allow_hierarchical,0,0.002,0.091,0.003
3325,allow_hierarchical,0,0.004,0.212,0.005
3326,allow_hierarchical,0,0.002,0.105,0.003
3327,allow_hierarchical,0,0.002,0.093,0.002
3328,allow_hierarchical,0,0.0,0.0,0.001
3329,allow_hierarchical,0,0.005,0.191,0.005
3330,allow_hierarchical,0,0.004,0.138,0.002
3331,allow_hierarchical,0,0.004,0.219,0.005
3332,allow_hierarchical,0,0.002,0.101,0.002
3333,allow_hierarchical,0,0.009,0.156,0.004
3334,allow_hierarchical,0,0.006,0.17,0.003
3335,allow_hierarchical,0,0.009,0.19,0.003
3336,allow_hierarchical,0,0.005,0.128,0.002
3337,allow_hierarchical,0,0.006,0.24,0.003
3338,allow_hierarchical,0,0.006,0.109,0.002
3339,allow_hierarchical,0,0.003,0.102,0.003
3340,allow_hierarchical,0,0.002,0.093,0.002
3341,allow_hierarchical,0,0.02,0.319,0.006
3342,allow_hierarchical,0,0.008,0.329,0.006
3343,allow_hierarchical,0,0.001,0.109,0.003
3344,allow_hierarchical,0,0.009,0.269,0.005
3345,allow_hierarchical,0,0.006,0.165,0.004
3346,allow_hierarchical,0,0.005,0.23,0.003
3347,allow_hierarchical,0,0.001,0.11,0.003
3348,allow_hierarchical,0,0.004,0.194,0.003
3349,allow_hierarchical,0,0.001,0.085,0.003
3350,allow_hierarchical,0,0.007,0.155,0.003
3351,allow_hierarchical,0,0.001,0.127,0.004
3352,allow_hierarchical,0,0.001,0.132,0.003
3353,allow_hierarchical,0,0.011,0.191,0.004
3354,allow_hierarchical,0,0.001,0.09,0.002
3355,allow_hierarchical,0,0.005,0.114,0.003
3356,allow_hierarchical,0,0.005,0.304,0.005
3357,allow_hierarchical,0,0.015,0.305,0.005
3358,allow_hierarchical,0,0.011,0.111,0.003
3359,allow_hierarchical,0,0.001,0.146,0.004
3360,allow_hierarchical,0,0.008,0.091,0.002
3361,allow_hierarchical,0,0.004,0.098,0.003
3362,allow_hierarchical,0,0.005,0.19,0.005
3363,allow_hierarchical,0,0.012,0.21,0.004
3364,allow_hierarchical,0,0.009,0.146,0.007
3365,allow_hierarchical,0,0.004,0.149,0.003
3366,allow_hierarchical,0,0.017,0.301,0.005
3367,allow_hierarchical,0,0.01,0.314,0.004
3368,allow_hierarchical,0,0.014,0.307,0.006
3369,allow_hierarchical,0,0.004,0.115,0.003
3370,allow_hierarchical,0,0.005,0.128,0.003
3371,allow_hierarchical,0,0.006,0.176,0.004
3372,allow_hierarchical,0,0.004,0.087,0.003
3373,allow_hierarchical,0,0.003,0.176,0.004
3374,allow_hierarchical,0,0.012,0.318,0.008
3375,allow_hierarchical,0,0.002,0.146,0.003
3376,allow_hierarchical,0,0.0,0.092,0.003
3377,allow_hierarchical,0,0.005,0.218,0.007
3378,allow_hierarchical,0,0.005,0.189,0.006
3379,allow_hierarchical,0,0.002,0.1,0.002
3380,allow_hierarchical,0,0.004,0.103,0.003
3381,allow_hierarchical,0,0.008,0.183,0.003
3382,allow_hierarchical,0,0.007,0.191,0.003
3383,allow_hierarchical,0,0.022,0.283,0.005
3384,allow_hierarchical,0,0.011,0.493,0.006
3385,allow_hierarchical,0,0.001,0.086,0.003
3386,allow_hierarchical,0,0.003,0.206,0.005
3387,allow_hierarchical,0,0.001,0.0,0.002
3388,allow_hierarchical,0,0.004,0.127,0.002
3389,allow_hierarchical,0,0.001,0.09,0.003
3390,allow_hierarchical,0,0.025,0.437,0.005
3391,allow_hierarchical,0,0.005,0.15,0.003
3392,allow_hierarchical,0,0.001,0.098,0.003
3393,allow_hierarchical,0,0.002,0.108,0.002
3394,allow_hierarchical,0,0.007,0.212,0.004
3395,allow_hierarchical,0,0.01,0.34,0.005
3396,allow_hierarchical,0,0.008,0.111,0.002
3397,allow_hierarchical,0,0.009,0.362,0.005
3398,allow_hierarchical,0,0.001,0.104,0.003
3399,allow_hierarchical,0,0.001,0.107,0.004
3400,allow_hierarchical,0,0.006,0.115,0.003
3401,allow_hierarchical,0,0.002,0.122,0.003
3402,allow_hierarchical,0,0.008,0.268,0.005
3403,allow_hierarchical,0,0.0,0.11,0.002
3404,allow_hierarchical,0,0.004,0.271,0.005
3405,allow_hierarchical,0,0.0,0.0,0.002
3406,allow_hierarchical,0,0.003,0.133,0.004
3407,allow_hierarchical,0,0.018,0.362,0.005
3408,allow_hierarchical,0,0.002,0.104,0.002
3409,allow_hierarchical,0,0.013,0.377,0.005
3410,allow_hierarchical,0,0.007,0.133,0.003
3411,allow_hierarchical,0,0.0,0.09,0.003
3412,allow_hierarchical,0,0.003,0.102,0.002
3413,allow_hierarchical,0,0.011,0.432,0.018
3414,allow_hierarchical,0,0.003,0.126,0.003
3415,allow_hierarchical,0,0.004,0.135,0.002
3416,allow_hierarchical,0,0.008,0.241,0.006
3417,allow_hierarchical,0,0.007,0.244,0.016
3418,allow_hierarchical,0,0.001,0.0,0.001
3419,allow_hierarchical,0,0.008,0.2,0.005
3420,allow_hierarchical,0,0.003,0.199,0.011
3421,allow_hierarchical,0,0.002,0.258,0.005
3422,allow_hierarchical,0,0.008,0.192,0.003
3423,allow_hierarchical,0,0.021,0.209,0.004
3424,allow_hierarchical,0,0.019,0.106,0.003
3425,allow_hierarchical,0,0.003,0.207,0.003
3426,allow_hierarchical,0,0.0,0.0,0.002
3427,allow_hierarchical,0,0.008,0.135,0.003
3428,allow_hierarchical,0,0.006,0.174,0.004
3429,allow_hierarchical,0,0.008,0.154,0.003
3430,allow_hierarchical,0,0.007,0.17,0.003
3431,allow_hierarchical,0,0.0,0.0,0.002
3432,allow_hierarchical,0,0.005,0.097,0.002
3433,allow_hierarchical,0,0.004,0.133,0.003
3434,allow_hierarchical,0,0.002,0.121,0.002
3435,allow_hierarchical,0,0.001,0.089,0.003
3436,allow_hierarchical,0,0.009,0.205,0.005
3437,allow_hierarchical,0,0.001,0.093,0.003
3438,allow_hierarchical,0,0.001,0.082,0.003
3439,allow_hierarchical,0,0.001,0.089,0.002
3440,allow_hierarchical,0,0.007,0.213,0.005
3441,allow_hierarchical,0,0.01,0.175,0.003
3442,allow_hierarchical,0,0.007,0.307,0.015
3443,allow_hierarchical,0,0.001,0.111,0.002
3444,allow_hierarchical,0,0.0,0.0,0.0
3445,allow_hierarchical,0,0.009,0.244,0.013
3446,allow_hierarchical,0,0.011,0.175,0.007
3447,allow_hierarchical,0,0.003,0.104,0.003
3448,allow_hierarchical,0,0.018,0.879,0.011
3449,allow_hierarchical,0,0.003,0.13,0.003
3450,allow_hierarchical,0,0.002,0.102,0.008
3451,allow_hierarchical,0,0.026,0.286,0.003
3452,allow_hierarchical,0,0.008,0.33,0.004
3453,allow_hierarchical,0,0.011,0.275,0.004
3454,allow_hierarchical,0,0.012,0.171,0.002
3455,allow_hierarchical,0,0.0,0.0,0.003
3456,allow_hierarchical,0,0.003,0.162,0.005
3457,allow_hierarchical,0,0.011,0.145,0.004
3458,allow_hierarchical,0,0.006,0.167,0.004
3459,allow_hierarchical,0,0.009,0.332,0.007
3460,allow_hierarchical,0,0.003,0.182,0.004
3461,allow_hierarchical,0,0.004,0.198,0.005
3462,allow_hierarchical,0,0.005,0.1,0.002
3463,allow_hierarchical,0,0.005,0.16,0.004
3464,allow_hierarchical,0,0.001,0.095,0.003
3465,allow_hierarchical,0,0.003,0.135,0.002
3466,allow_hierarchical,0,0.001,0.093,0.002
3467,allow_hierarchical,0,0.006,0.119,0.002
3468,allow_hierarchical,0,0.005,0.123,0.002
3469,allow_hierarchical,0,0.001,0.104,0.002
3470,allow_hierarchical,0,0.004,0.099,0.002
3471,allow_hierarchical,0,0.001,0.102,0.002
3472,allow_hierarchical,0,0.002,0.088,0.002
3473,allow_hierarchical,0,0.002,0.11,0.002
3474,allow_hierarchical,0,0.022,0.723,0.007
3475,allow_hierarchical,0,0.007,0.279,0.003
3476,allow_hierarchical,0,0.003,0.176,0.007
3477,allow_hierarchical,0,0.008,0.237,0.002
3478,allow_hierarchical,0,0.001,0.092,0.003
3479,allow_hierarchical,0,0.007,0.267,0.004
3480,allow_hierarchical,0,0.006,0.286,0.004
3481,allow_hierarchical,0,0.005,0.102,0.003
3482,allow_hierarchical,0,0.001,0.078,0.003
3483,allow_hierarchical,0,0.006,0.184,0.003
3484,allow_hierarchical,0,0.004,0.137,0.004
3485,allow_hierarchical,0,0.004,0.101,0.002
3486,allow_hierarchical,0,0.004,0.16,0.004
3487,allow_hierarchical,0,0.005,0.086,0.002
3488,allow_hierarchical,0,0.003,0.079,0.002
3489,allow_hierarchical,0,0.006,0.261,0.005
3490,allow_hierarchical,0,0.004,0.257,0.004
3491,allow_hierarchical,0,0.002,0.11,0.003
3492,allow_hierarchical,0,0.009,0.306,0.004
3493,allow_hierarchical,0,0.002,0.082,0.002
3494,allow_hierarchical,0,0.003,0.102,0.003
3495,allow_hierarchical,0,0.006,0.174,0.003
3496,allow_hierarchical,0,0.003,0.162,0.004
3497,allow_hierarchical,0,0.0,0.0,0.002
3498,allow_hierarchical,0,0.004,0.131,0.003
3499,allow_hierarchical,0,0.001,0.093,0.002
3500,allow_hierarchical,0,0.001,0.089,0.003
3501,allow_hierarchical,0,0.006,0.091,0.002
3502,allow_hierarchical,0,0.001,0.097,0.003
3503,allow_hierarchical,0,0.003,0.09,0.002
3504,allow_hierarchical,0,0.0,0.072,0.002
3505,allow_hierarchical,0,0.004,0.207,0.004
3506,allow_hierarchical,0,0.004,0.156,0.004
3507,allow_hierarchical,0,0.002,0.119,0.003
3508,allow_hierarchical,0,0.006,0.238,0.005
3509,allow_hierarchical,0,0.001,0.086,0.003
3510,allow_hierarchical,0,0.008,0.203,0.004
3511,allow_hierarchical,0,0.001,0.117,0.003
3512,allow_hierarchical,0,0.004,0.104,0.003
3513,allow_hierarchical,0,0.005,0.243,0.004
3514,allow_hierarchical,0,0.028,0.691,0.009
3515,allow_hierarchical,0,0.001,0.0,0.004
3516,allow_hierarchical,0,0.025,0.505,0.005
3517,allow_hierarchical,0,0.007,0.232,0.002
3518,allow_hierarchical,0,0.006,0.23,0.003
3519,allow_hierarchical,0,0.037,0.25,0.004
3520,allow_hierarchical,0,0.006,0.181,0.004
3521,allow_hierarchical,0,0.004,0.119,0.003
3522,allow_hierarchical,0,0.002,0.089,0.002
3523,allow_hierarchical,0,0.007,0.137,0.002
3524,allow_hierarchical,0,0.002,0.124,0.003
3525,allow_hierarchical,0,0.004,0.128,0.002
3526,allow_hierarchical,0,0.007,0.275,0.003
3527,allow_hierarchical,0,0.005,0.083,0.002
3528,allow_hierarchical,0,0.013,0.525,0.009
3529,allow_hierarchical,0,0.007,0.321,0.004
3530,allow_hierarchical,0,0.015,0.347,0.004
3531,allow_hierarchical,0,0.003,0.201,0.008
3532,allow_hierarchical,0,0.014,0.497,0.009
3533,allow_hierarchical,0,0.004,0.196,0.003
3534,allow_hierarchical,0,0.002,0.089,0.003
3535,allow_hierarchical,0,0.006,0.091,0.003
3536,allow_hierarchical,0,0.007,0.253,0.003
3537,allow_hierarchical,0,0.003,0.091,0.003
3538,allow_hierarchical,0,0.0,0.0,0.001
3539,allow_hierarchical,0,0.006,0.154,0.004
3540,allow_hierarchical,0,0.003,0.186,0.003
3541,allow_hierarchical,0,0.006,0.394,0.006
3542,allow_hierarchical,0,0.002,0.096,0.002
3543,allow_hierarchical,0,0.002,0.09,0.002
3544,allow_hierarchical,0,0.002,0.135,0.003
3545,allow_hierarchical,0,0.008,0.243,0.004
3546,allow_hierarchical,0,0.005,0.173,0.004
3547,allow_hierarchical,0,0.005,0.109,0.002
3548,allow_hierarchical,0,0.008,0.234,0.005
3549,allow_hierarchical,0,0.011,0.371,0.005
3550,allow_hierarchical,0,0.005,0.118,0.002
3551,allow_hierarchical,0,0.001,0.103,0.003
3552,allow_hierarchical,0,0.004,0.143,0.004
3553,allow_hierarchical,0,0.013,0.403,0.005
3554,allow_hierarchical,0,0.001,0.091,0.003
3556,allow_hierarchical,0,0.002,0.109,0.002
3557,allow_hierarchical,0,0.006,0.229,0.005
3558,allow_hierarchical,0,0.003,0.172,0.005
3559,allow_hierarchical,0,0.003,0.188,0.003
3560,allow_hierarchical,0,0.018,0.359,0.005
3561,allow_hierarchical,0,0.02,0.187,0.004
3562,allow_hierarchical,0,0.001,0.109,0.002
3563,allow_hierarchical,0,0.001,0.0,0.002
3564,allow_hierarchical,0,0.019,0.3,0.005
3565,allow_hierarchical,0,0.002,0.092,0.003
3566,allow_hierarchical,0,0.006,0.246,0.005
3567,allow_hierarchical,0,0.007,0.147,0.003
3568,allow_hierarchical,0,0.006,0.093,0.002
3569,allow_hierarchical,0,0.007,0.33,0.006
3570,allow_hierarchical,0,0.006,0.222,0.004
3571,allow_hierarchical,0,0.003,0.103,0.003
3572,allow_hierarchical,0,0.004,0.137,0.002
3573,allow_hierarchical,0,0.001,0.123,0.002
3574,allow_hierarchical,0,0.003,0.119,0.003
3575,allow_hierarchical,0,0.002,0.117,0.003
3576,allow_hierarchical,0,0.005,0.145,0.003
3577,allow_hierarchical,0,0.003,0.219,0.003
3578,allow_hierarchical,0,0.005,0.086,0.003
3579,allow_hierarchical,0,0.004,0.112,0.003
3580,allow_hierarchical,0,0.002,0.109,0.003
3581,allow_hierarchical,0,0.008,0.213,0.003
3583,allow_hierarchical,0,0.003,0.116,0.003
3584,allow_hierarchical,0,0.001,0.082,0.003
3585,allow_hierarchical,0,0.006,0.186,0.004
3586,allow_hierarchical,0,0.014,0.235,0.005
3587,allow_hierarchical,0,0.006,0.179,0.003
3588,allow_hierarchical,0,0.002,0.107,0.003
3589,allow_hierarchical,0,0.0,0.0,0.001
3590,allow_hierarchical,0,0.003,0.166,0.004
3591,allow_hierarchical,0,0.004,0.151,0.004
3592,allow_hierarchical,0,0.004,0.17,0.004
3593,allow_hierarchical,0,0.003,0.14,0.004
