doc,exp,sent_t,chain_t,umap_t,hdbscan_t
288,mpnet_most_similar,0,0.006,0.088,0.002
289,mpnet_most_similar,0,0.0,0.101,0.002
290,mpnet_most_similar,0,0.007,0.102,0.002
291,mpnet_most_similar,0,0.007,0.227,0.004
292,mpnet_most_similar,0,0.014,0.115,0.003
293,mpnet_most_similar,0,0.028,0.222,0.005
294,mpnet_most_similar,0,0.028,0.363,0.007
295,mpnet_most_similar,0,0.014,0.156,0.002
296,mpnet_most_similar,0,0.014,0.22,0.004
297,mpnet_most_similar,0,0.001,0.113,0.002
298,mpnet_most_similar,0,0.017,0.586,0.009
299,mpnet_most_similar,0,0.007,0.151,0.007
300,mpnet_most_similar,0,0.001,0.151,0.004
301,mpnet_most_similar,0,0.009,0.151,0.003
302,mpnet_most_similar,0,0.007,0.108,0.003
303,mpnet_most_similar,0,0.021,0.121,0.003
304,mpnet_most_similar,0,0.027,0.248,0.004
305,mpnet_most_similar,0,0.009,0.124,0.003
306,mpnet_most_similar,0,0.001,0.106,0.003
307,mpnet_most_similar,0,0.011,0.093,0.003
308,mpnet_most_similar,0,0.001,0.078,0.002
309,mpnet_most_similar,0,0.008,0.161,0.003
310,mpnet_most_similar,0,0.006,0.088,0.003
311,mpnet_most_similar,0,0.013,0.138,0.003
312,mpnet_most_similar,0,0.015,0.211,0.005
313,mpnet_most_similar,0,0.016,0.175,0.003
314,mpnet_most_similar,0,0.009,0.177,0.004
315,mpnet_most_similar,0,0.001,0.122,0.002
316,mpnet_most_similar,0,0.0,0.017,0.002
317,mpnet_most_similar,0,0.005,0.105,0.003
318,mpnet_most_similar,0,0.038,0.237,0.005
319,mpnet_most_similar,0,0.011,0.198,0.004
320,mpnet_most_similar,0,0.008,0.115,0.003
321,mpnet_most_similar,0,0.001,0.131,0.002
322,mpnet_most_similar,0,0.001,0.08,0.002
323,mpnet_most_similar,0,0.005,0.116,0.002
324,mpnet_most_similar,0,0.019,0.355,0.005
325,mpnet_most_similar,0,0.012,0.148,0.002
326,mpnet_most_similar,0,0.017,0.258,0.005
327,mpnet_most_similar,0,0.014,0.114,0.002
328,mpnet_most_similar,0,0.0,0.065,0.002
329,mpnet_most_similar,0,0.002,0.077,0.002
330,mpnet_most_similar,0,0.013,0.108,0.003
331,mpnet_most_similar,0,0.025,0.331,0.004
332,mpnet_most_similar,0,0.012,0.102,0.002
333,mpnet_most_similar,0,0.009,0.211,0.003
334,mpnet_most_similar,0,0.017,0.268,0.003
335,mpnet_most_similar,0,0.006,0.108,0.003
336,mpnet_most_similar,0,0.014,0.171,0.003
337,mpnet_most_similar,0,0.009,0.125,0.003
338,mpnet_most_similar,0,0.013,0.218,0.005
339,mpnet_most_similar,0,0.011,0.165,0.003
340,mpnet_most_similar,0,0.001,0.093,0.003
341,mpnet_most_similar,0,0.002,0.075,0.002
342,mpnet_most_similar,0,0.0,0.077,0.002
343,mpnet_most_similar,0,0.009,0.217,0.004
344,mpnet_most_similar,0,0.014,0.137,0.003
345,mpnet_most_similar,0,0.0,0.072,0.002
346,mpnet_most_similar,0,0.008,0.119,0.003
347,mpnet_most_similar,0,0.011,0.114,0.002
348,mpnet_most_similar,0,0.013,0.139,0.002
350,mpnet_most_similar,0,0.012,0.297,0.006
351,mpnet_most_similar,0,0.003,0.084,0.002
352,mpnet_most_similar,0,0.011,0.184,0.004
353,mpnet_most_similar,0,0.004,0.078,0.002
354,mpnet_most_similar,0,0.004,0.111,0.002
355,mpnet_most_similar,0,0.015,0.176,0.003
356,mpnet_most_similar,0,0.0,0.094,0.003
357,mpnet_most_similar,0,0.011,0.118,0.002
358,mpnet_most_similar,0,0.007,0.097,0.003
359,mpnet_most_similar,0,0.002,0.119,0.003
360,mpnet_most_similar,0,0.011,0.149,0.003
361,mpnet_most_similar,0,0.005,0.089,0.002
362,mpnet_most_similar,0,0.009,0.167,0.004
363,mpnet_most_similar,0,0.006,0.125,0.004
364,mpnet_most_similar,0,0.013,0.146,0.003
365,mpnet_most_similar,0,0.018,0.248,0.004
366,mpnet_most_similar,0,0.005,0.119,0.004
367,mpnet_most_similar,0,0.001,0.122,0.002
368,mpnet_most_similar,0,0.0,0.055,0.003
369,mpnet_most_similar,0,0.036,0.406,0.006
370,mpnet_most_similar,0,0.057,0.301,0.004
371,mpnet_most_similar,0,0.018,0.204,0.003
372,mpnet_most_similar,0,0.021,0.28,0.005
373,mpnet_most_similar,0,0.001,0.102,0.003
374,mpnet_most_similar,0,0.014,0.1,0.002
375,mpnet_most_similar,0,0.009,0.089,0.002
376,mpnet_most_similar,0,0.011,0.222,0.005
377,mpnet_most_similar,0,0.007,0.087,0.003
378,mpnet_most_similar,0,0.023,0.148,0.002
379,mpnet_most_similar,0,0.015,0.137,0.004
380,mpnet_most_similar,0,0.008,0.098,0.002
381,mpnet_most_similar,0,0.016,0.251,0.005
382,mpnet_most_similar,0,0.0,0.025,0.002
383,mpnet_most_similar,0,0.004,0.101,0.003
384,mpnet_most_similar,0,0.01,0.121,0.003
385,mpnet_most_similar,0,0.011,0.289,0.004
386,mpnet_most_similar,0,0.006,0.084,0.003
387,mpnet_most_similar,0,0.006,0.1,0.002
388,mpnet_most_similar,0,0.016,0.167,0.004
389,mpnet_most_similar,0,0.0,0.054,0.002
390,mpnet_most_similar,0,0.0,0.047,0.002
391,mpnet_most_similar,0,0.013,0.115,0.002
392,mpnet_most_similar,0,0.005,0.139,0.002
393,mpnet_most_similar,0,0.023,0.283,0.005
394,mpnet_most_similar,0,0.021,0.243,0.004
395,mpnet_most_similar,0,0.005,0.185,0.004
396,mpnet_most_similar,0,0.0,0.102,0.002
397,mpnet_most_similar,0,0.02,0.171,0.004
398,mpnet_most_similar,0,0.008,0.097,0.003
399,mpnet_most_similar,0,0.005,0.139,0.004
400,mpnet_most_similar,0,0.0,0.08,0.002
401,mpnet_most_similar,0,0.013,0.136,0.003
402,mpnet_most_similar,0,0.0,0.052,0.002
403,mpnet_most_similar,0,0.006,0.086,0.003
404,mpnet_most_similar,0,0.001,0.058,0.002
405,mpnet_most_similar,0,0.006,0.102,0.002
406,mpnet_most_similar,0,0.0,0.081,0.002
407,mpnet_most_similar,0,0.008,0.183,0.004
408,mpnet_most_similar,0,0.007,0.153,0.003
409,mpnet_most_similar,0,0.015,0.217,0.003
410,mpnet_most_similar,0,0.01,0.082,0.002
411,mpnet_most_similar,0,0.022,0.526,0.008
412,mpnet_most_similar,0,0.011,0.204,0.003
413,mpnet_most_similar,0,0.053,0.3,0.004
