doc,exp,sent_t,chain_t,umap_t,hdbscan_t
235,nochain,0,0.0,0.224,0.003
236,nochain,0,0.0,0.604,0.006
237,nochain,0,0.0,0.318,0.005
238,nochain,0,0.0,0.246,0.005
239,nochain,0,0.0,0.186,0.004
240,nochain,0,0.0,0.173,0.004
241,nochain,0,0.0,0.143,0.003
242,nochain,0,0.0,0.352,0.006
243,nochain,0,0.0,0.283,0.003
244,nochain,0,0.0,0.573,0.005
245,nochain,0,0.0,0.173,0.003
246,nochain,0,0.0,0.126,0.003
247,nochain,0,0.0,0.136,0.003
248,nochain,0,0.0,0.153,0.003
249,nochain,0,0.0,0.214,0.005
250,nochain,0,0.0,0.133,0.002
251,nochain,0,0.0,0.492,0.006
252,nochain,0,0.0,0.183,0.004
253,nochain,0,0.0,0.222,0.003
254,nochain,0,0.0,0.07,0.003
255,nochain,0,0.0,0.13,0.004
256,nochain,0,0.0,0.059,0.002
257,nochain,0,0.0,0.249,0.003
258,nochain,0,0.0,0.48,0.012
259,nochain,0,0.0,0.25,0.003
260,nochain,0,0.0,0.298,0.004
261,nochain,0,0.0,0.087,0.002
262,nochain,0,0.0,0.054,0.002
263,nochain,0,0.0,0.299,0.004
264,nochain,0,0.001,0.839,0.013
265,nochain,0,0.0,0.177,0.006
266,nochain,0,0.0,0.351,0.005
267,nochain,0,0.0,0.287,0.003
268,nochain,0,0.0,0.239,0.004
269,nochain,0,0.0,0.371,0.006
270,nochain,0,0.0,0.253,0.004
271,nochain,0,0.0,0.2,0.003
272,nochain,0,0.0,0.237,0.004
273,nochain,0,0.0,0.355,0.005
274,nochain,0,0.0,0.189,0.004
275,nochain,0,0.0,0.076,0.002
276,nochain,0,0.0,0.125,0.003
277,nochain,0,0.0,0.36,0.005
278,nochain,0,0.0,0.388,0.006
279,nochain,0,0.0,0.278,0.004
280,nochain,0,0.0,0.103,0.003
281,nochain,0,0.0,0.188,0.005
282,nochain,0,0.0,0.235,0.003
283,nochain,0,0.0,0.169,0.004
284,nochain,0,0.0,0.283,0.005
285,nochain,0,0.0,0.203,0.004
286,nochain,0,0.0,0.465,0.01
287,nochain,0,0.0,0.809,0.012
288,nochain,0,0.0,0.261,0.004
289,nochain,0,0.0,0.113,0.003
290,nochain,0,0.0,0.155,0.003
291,nochain,0,0.0,0.26,0.005
292,nochain,0,0.0,0.218,0.008
293,nochain,0,0.0,0.424,0.006
294,nochain,0,0.0,0.576,0.006
295,nochain,0,0.0,0.275,0.009
296,nochain,0,0.0,0.348,0.004
297,nochain,0,0.0,0.09,0.002
298,nochain,0,0.0,0.571,0.006
299,nochain,0,0.0,0.181,0.002
300,nochain,0,0.0,0.094,0.002
301,nochain,0,0.0,0.121,0.002
302,nochain,0,0.0,0.099,0.002
303,nochain,0,0.0,0.24,0.003
304,nochain,0,0.0,0.345,0.005
305,nochain,0,0.0,0.122,0.003
306,nochain,0,0.0,0.087,0.002
307,nochain,0,0.0,0.216,0.004
308,nochain,0,0.0,0.065,0.002
309,nochain,0,0.0,0.181,0.003
310,nochain,0,0.0,0.109,0.002
311,nochain,0,0.0,0.237,0.006
312,nochain,0,0.0,0.22,0.004
313,nochain,0,0.0,0.313,0.004
314,nochain,0,0.0,0.215,0.003
315,nochain,0,0.0,0.096,0.003
316,nochain,0,0.0,0.016,0.001
317,nochain,0,0.0,0.122,0.002
318,nochain,0,0.0,0.449,0.006
319,nochain,0,0.0,0.202,0.004
320,nochain,0,0.0,0.123,0.003
321,nochain,0,0.0,0.111,0.002
322,nochain,0,0.0,0.08,0.003
323,nochain,0,0.0,0.144,0.007
324,nochain,0,0.0,0.447,0.008
325,nochain,0,0.0,0.23,0.003
326,nochain,0,0.0,0.429,0.014
327,nochain,0,0.0,0.165,0.002
328,nochain,0,0.0,0.053,0.002
329,nochain,0,0.0,0.081,0.002
330,nochain,0,0.0,0.218,0.004
331,nochain,0,0.0,0.602,0.008
332,nochain,0,0.0,0.222,0.003
333,nochain,0,0.0,0.364,0.006
334,nochain,0,0.0,0.337,0.004
335,nochain,0,0.0,0.13,0.002
336,nochain,0,0.0,0.218,0.005
337,nochain,0,0.0,0.197,0.004
338,nochain,0,0.0,0.277,0.006
339,nochain,0,0.0,0.197,0.003
340,nochain,0,0.0,0.089,0.002
341,nochain,0,0.0,0.084,0.004
342,nochain,0,0.0,0.076,0.003
343,nochain,0,0.0,0.228,0.003
344,nochain,0,0.0,0.224,0.003
345,nochain,0,0.0,0.066,0.002
346,nochain,0,0.0,0.182,0.002
347,nochain,0,0.0,0.159,0.002
348,nochain,0,0.0,0.294,0.004
350,nochain,0,0.0,0.276,0.004
351,nochain,0,0.0,0.085,0.003
352,nochain,0,0.0,0.231,0.003
353,nochain,0,0.0,0.096,0.002
354,nochain,0,0.0,0.1,0.002
355,nochain,0,0.0,0.209,0.003
356,nochain,0,0.0,0.08,0.003
357,nochain,0,0.0,0.179,0.004
358,nochain,0,0.0,0.128,0.002
359,nochain,0,0.0,0.106,0.002
360,nochain,0,0.0,0.191,0.004
361,nochain,0,0.0,0.092,0.002
362,nochain,0,0.0,0.21,0.003
363,nochain,0,0.0,0.156,0.003
364,nochain,0,0.0,0.21,0.005
365,nochain,0,0.0,0.421,0.014
366,nochain,0,0.0,0.148,0.003
367,nochain,0,0.0,0.097,0.001
368,nochain,0,0.0,0.045,0.002
369,nochain,0,0.0,0.647,0.006
370,nochain,0,0.0,0.896,0.007
371,nochain,0,0.0,0.347,0.005
372,nochain,0,0.0,0.506,0.006
373,nochain,0,0.0,0.086,0.002
374,nochain,0,0.0,0.27,0.003
375,nochain,0,0.0,0.222,0.003
376,nochain,0,0.0,0.268,0.006
377,nochain,0,0.0,0.14,0.003
378,nochain,0,0.001,0.286,0.006
379,nochain,0,0.0,0.255,0.005
380,nochain,0,0.0,0.147,0.003
381,nochain,0,0.0,0.332,0.005
382,nochain,0,0.0,0.017,0.002
383,nochain,0,0.0,0.115,0.003
384,nochain,0,0.0,0.175,0.003
385,nochain,0,0.0,0.325,0.004
386,nochain,0,0.0,0.113,0.002
387,nochain,0,0.0,0.126,0.002
388,nochain,0,0.0,0.27,0.005
389,nochain,0,0.0,0.037,0.001
390,nochain,0,0.0,0.043,0.002
391,nochain,0,0.0,0.194,0.004
392,nochain,0,0.0,0.166,0.003
393,nochain,0,0.0,0.378,0.007
394,nochain,0,0.0,0.375,0.008
395,nochain,0,0.0,0.174,0.003
396,nochain,0,0.0,0.101,0.003
397,nochain,0,0.0,0.273,0.006
398,nochain,0,0.0,0.175,0.003
399,nochain,0,0.0,0.168,0.004
400,nochain,0,0.0,0.079,0.002
401,nochain,0,0.0,0.231,0.005
402,nochain,0,0.0,0.056,0.002
403,nochain,0,0.0,0.12,0.003
404,nochain,0,0.0,0.044,0.002
405,nochain,0,0.0,0.113,0.002
406,nochain,0,0.0,0.073,0.003
407,nochain,0,0.0,0.304,0.012
408,nochain,0,0.0,0.186,0.004
409,nochain,0,0.0,0.337,0.003
410,nochain,0,0.0,0.243,0.003
411,nochain,0,0.0,0.639,0.009
412,nochain,0,0.0,0.283,0.005
413,nochain,0,0.001,0.42,0.007
414,nochain,0,0.0,0.11,0.002
415,nochain,0,0.0,0.113,0.002
416,nochain,0,0.0,0.235,0.009
417,nochain,0,0.0,0.443,0.006
418,nochain,0,0.0,0.822,0.009
419,nochain,0,0.0,0.072,0.002
420,nochain,0,0.0,0.232,0.002
421,nochain,0,0.0,0.389,0.004
422,nochain,0,0.0,0.265,0.004
423,nochain,0,0.0,0.075,0.002
424,nochain,0,0.0,0.089,0.002
425,nochain,0,0.0,0.107,0.003
