doc,exp,sent_t,chain_t,umap_t,hdbscan_t
343,thres_70,0,0.004,0.212,0.002
344,thres_70,0,0.004,0.183,0.003
345,thres_70,0,0.0,0.052,0.002
346,thres_70,0,0.002,0.155,0.004
347,thres_70,0,0.003,0.145,0.003
348,thres_70,0,0.007,0.227,0.003
350,thres_70,0,0.003,0.264,0.006
351,thres_70,0,0.001,0.086,0.002
352,thres_70,0,0.002,0.195,0.003
353,thres_70,0,0.001,0.083,0.002
354,thres_70,0,0.0,0.099,0.003
355,thres_70,0,0.002,0.211,0.004
356,thres_70,0,0.0,0.07,0.002
357,thres_70,0,0.003,0.15,0.003
358,thres_70,0,0.002,0.1,0.002
359,thres_70,0,0.002,0.114,0.003
360,thres_70,0,0.002,0.167,0.003
361,thres_70,0,0.001,0.085,0.002
362,thres_70,0,0.005,0.163,0.002
363,thres_70,0,0.003,0.13,0.002
364,thres_70,0,0.002,0.2,0.004
365,thres_70,0,0.003,0.344,0.006
366,thres_70,0,0.001,0.156,0.003
367,thres_70,0,0.0,0.085,0.003
368,thres_70,0,0.0,0.046,0.001
369,thres_70,0,0.008,0.621,0.008
370,thres_70,0,0.013,0.741,0.006
371,thres_70,0,0.004,0.265,0.005
372,thres_70,0,0.011,0.4,0.006
373,thres_70,0,0.001,0.197,0.007
374,thres_70,0,0.01,0.177,0.002
375,thres_70,0,0.009,0.147,0.003
376,thres_70,0,0.005,0.252,0.006
377,thres_70,0,0.002,0.106,0.002
378,thres_70,0,0.007,0.24,0.003
379,thres_70,0,0.003,0.245,0.003
380,thres_70,0,0.001,0.15,0.003
381,thres_70,0,0.004,0.326,0.006
382,thres_70,0,0.0,0.019,0.001
383,thres_70,0,0.001,0.113,0.003
384,thres_70,0,0.005,0.151,0.002
385,thres_70,0,0.006,0.298,0.004
386,thres_70,0,0.002,0.098,0.003
387,thres_70,0,0.002,0.11,0.003
388,thres_70,0,0.003,0.225,0.002
389,thres_70,0,0.0,0.049,0.002
390,thres_70,0,0.0,0.038,0.001
391,thres_70,0,0.002,0.155,0.003
392,thres_70,0,0.001,0.157,0.003
393,thres_70,0,0.006,0.332,0.005
394,thres_70,0,0.006,0.339,0.005
395,thres_70,0,0.001,0.191,0.003
396,thres_70,0,0.002,0.085,0.002
397,thres_70,0,0.004,0.25,0.006
398,thres_70,0,0.004,0.147,0.004
399,thres_70,0,0.002,0.163,0.003
400,thres_70,0,0.001,0.076,0.002
401,thres_70,0,0.007,0.249,0.003
402,thres_70,0,0.0,0.068,0.003
403,thres_70,0,0.004,0.139,0.003
404,thres_70,0,0.0,0.07,0.003
405,thres_70,0,0.002,0.151,0.003
406,thres_70,0,0.0,0.102,0.003
407,thres_70,0,0.004,0.284,0.008
408,thres_70,0,0.004,0.178,0.004
409,thres_70,0,0.008,0.441,0.005
410,thres_70,0,0.005,0.235,0.003
411,thres_70,0,0.007,0.805,0.009
412,thres_70,0,0.005,0.347,0.003
413,thres_70,0,0.036,0.592,0.006
414,thres_70,0,0.003,0.116,0.003
415,thres_70,0,0.003,0.136,0.003
416,thres_70,0,0.008,0.199,0.004
417,thres_70,0,0.006,0.49,0.006
418,thres_70,0,0.013,0.799,0.007
419,thres_70,0,0.0,0.069,0.002
420,thres_70,0,0.001,0.223,0.003
421,thres_70,0,0.015,0.348,0.004
422,thres_70,0,0.009,0.24,0.003
423,thres_70,0,0.0,0.084,0.002
424,thres_70,0,0.001,0.096,0.002
425,thres_70,0,0.002,0.097,0.002
426,thres_70,0,0.006,0.251,0.005
427,thres_70,0,0.001,0.083,0.003
428,thres_70,0,0.008,0.212,0.005
429,thres_70,0,0.001,0.084,0.002
430,thres_70,0,0.007,0.313,0.004
431,thres_70,0,0.0,0.07,0.002
432,thres_70,0,0.002,0.118,0.003
433,thres_70,0,0.003,0.177,0.002
434,thres_70,0,0.001,0.152,0.003
435,thres_70,0,0.004,0.2,0.003
436,thres_70,0,0.001,0.127,0.003
437,thres_70,0,0.001,0.118,0.003
438,thres_70,0,0.003,0.148,0.002
439,thres_70,0,0.007,0.276,0.004
440,thres_70,0,0.003,0.305,0.004
441,thres_70,0,0.003,0.14,0.003
442,thres_70,0,0.001,0.068,0.002
443,thres_70,0,0.002,0.142,0.003
444,thres_70,0,0.003,0.149,0.002
445,thres_70,0,0.001,0.099,0.003
446,thres_70,0,0.0,0.059,0.002
447,thres_70,0,0.004,0.131,0.002
448,thres_70,0,0.003,0.229,0.003
449,thres_70,0,0.002,0.157,0.002
450,thres_70,0,0.004,0.256,0.003
451,thres_70,0,0.0,0.064,0.002
452,thres_70,0,0.006,0.323,0.003
453,thres_70,0,0.004,0.193,0.002
454,thres_70,0,0.001,0.141,0.002
