doc,exp,sent_t,chain_t,umap_t,cluster_t
2975,allow_hierarchical,0,0.001,0.104,0.003
2976,allow_hierarchical,0,0.013,0.523,0.006
2977,allow_hierarchical,0,0.006,0.175,0.003
2978,allow_hierarchical,0,0.004,0.174,0.003
2979,allow_hierarchical,0,0.018,0.475,0.005
2980,allow_hierarchical,0,0.02,0.195,0.003
2981,allow_hierarchical,0,0.004,0.148,0.003
2982,allow_hierarchical,0,0.001,0.101,0.003
2983,allow_hierarchical,0,0.006,0.168,0.004
2984,allow_hierarchical,0,0.008,0.263,0.004
2985,allow_hierarchical,0,0.004,0.237,0.004
2986,allow_hierarchical,0,0.004,0.126,0.003
2987,allow_hierarchical,0,0.006,0.225,0.003
2988,allow_hierarchical,0,0.003,0.176,0.004
2989,allow_hierarchical,0,0.002,0.078,0.002
2990,allow_hierarchical,0,0.002,0.157,0.002
2991,allow_hierarchical,0,0.014,0.268,0.005
2992,allow_hierarchical,0,0.004,0.114,0.003
2993,allow_hierarchical,0,0.002,0.098,0.002
2994,allow_hierarchical,0,0.002,0.07,0.002
2995,allow_hierarchical,0,0.007,0.177,0.004
2996,allow_hierarchical,0,0.014,0.34,0.007
2997,allow_hierarchical,0,0.001,0.082,0.002
2998,allow_hierarchical,0,0.008,0.133,0.004
2999,allow_hierarchical,0,0.002,0.099,0.001
3000,allow_hierarchical,0,0.004,0.126,0.002
3001,allow_hierarchical,0,0.001,0.084,0.002
3002,allow_hierarchical,0,0.002,0.089,0.002
3003,allow_hierarchical,0,0.001,0.07,0.003
3004,allow_hierarchical,0,0.005,0.098,0.002
3005,allow_hierarchical,0,0.017,0.245,0.004
3006,allow_hierarchical,0,0.0,0.0,0.001
3007,allow_hierarchical,0,0.0,0.086,0.003
3008,allow_hierarchical,0,0.008,0.243,0.003
3009,allow_hierarchical,0,0.003,0.113,0.003
3010,allow_hierarchical,0,0.002,0.126,0.002
3011,allow_hierarchical,0,0.002,0.083,0.002
3012,allow_hierarchical,0,0.011,0.285,0.005
3013,allow_hierarchical,0,0.0,0.0,0.001
3014,allow_hierarchical,0,0.005,0.099,0.003
3015,allow_hierarchical,0,0.003,0.064,0.002
3016,allow_hierarchical,0,0.0,0.0,0.001
3017,allow_hierarchical,0,0.004,0.15,0.002
3018,allow_hierarchical,0,0.005,0.079,0.002
3019,allow_hierarchical,0,0.0,0.071,0.002
3020,allow_hierarchical,0,0.003,0.129,0.002
3021,allow_hierarchical,0,0.018,0.291,0.005
3022,allow_hierarchical,0,0.003,0.187,0.003
3023,allow_hierarchical,0,0.003,0.145,0.002
3024,allow_hierarchical,0,0.003,0.117,0.002
3025,allow_hierarchical,0,0.01,0.182,0.003
3026,allow_hierarchical,0,0.003,0.089,0.002
3027,allow_hierarchical,0,0.0,0.0,0.001
3028,allow_hierarchical,0,0.006,0.134,0.002
3029,allow_hierarchical,0,0.001,0.081,0.002
3030,allow_hierarchical,0,0.005,0.127,0.003
3031,allow_hierarchical,0,0.002,0.129,0.003
3032,allow_hierarchical,0,0.001,0.086,0.002
3033,allow_hierarchical,0,0.002,0.182,0.003
3034,allow_hierarchical,0,0.002,0.087,0.002
3035,allow_hierarchical,0,0.007,0.225,0.005
3036,allow_hierarchical,0,0.002,0.064,0.002
3037,allow_hierarchical,0,0.001,0.073,0.002
3038,allow_hierarchical,0,0.002,0.187,0.004
3039,allow_hierarchical,0,0.005,0.128,0.003
3040,allow_hierarchical,0,0.001,0.108,0.002
3041,allow_hierarchical,0,0.003,0.114,0.002
3042,allow_hierarchical,0,0.001,0.081,0.002
3043,allow_hierarchical,0,0.006,0.25,0.004
3044,allow_hierarchical,0,0.013,0.473,0.008
3045,allow_hierarchical,0,0.001,0.135,0.011
3046,allow_hierarchical,0,0.002,0.149,0.003
3047,allow_hierarchical,0,0.002,0.167,0.002
3048,allow_hierarchical,0,0.002,0.191,0.002
3049,allow_hierarchical,0,0.007,0.165,0.004
3050,allow_hierarchical,0,0.001,0.083,0.002
3051,allow_hierarchical,0,0.004,0.154,0.003
3052,allow_hierarchical,0,0.006,0.25,0.003
3053,allow_hierarchical,0,0.004,0.197,0.003
3054,allow_hierarchical,0,0.002,0.142,0.003
3055,allow_hierarchical,0,0.001,0.099,0.002
3056,allow_hierarchical,0,0.003,0.142,0.002
3057,allow_hierarchical,0,0.006,0.232,0.003
3058,allow_hierarchical,0,0.0,0.074,0.002
3059,allow_hierarchical,0,0.006,0.16,0.003
3060,allow_hierarchical,0,0.006,0.111,0.003
3061,allow_hierarchical,0,0.002,0.074,0.002
3062,allow_hierarchical,0,0.009,0.249,0.004
3063,allow_hierarchical,0,0.017,0.318,0.006
3064,allow_hierarchical,0,0.003,0.104,0.002
3065,allow_hierarchical,0,0.001,0.072,0.002
3066,allow_hierarchical,0,0.002,0.094,0.003
3067,allow_hierarchical,0,0.002,0.123,0.002
3068,allow_hierarchical,0,0.001,0.092,0.003
3069,allow_hierarchical,0,0.004,0.116,0.003
3070,allow_hierarchical,0,0.001,0.088,0.003
3071,allow_hierarchical,0,0.0,0.08,0.002
3072,allow_hierarchical,0,0.003,0.115,0.003
3073,allow_hierarchical,0,0.001,0.084,0.002
3074,allow_hierarchical,0,0.006,0.191,0.003
3075,allow_hierarchical,0,0.0,0.0,0.001
3076,allow_hierarchical,0,0.006,0.175,0.003
3077,allow_hierarchical,0,0.008,0.163,0.004
3078,allow_hierarchical,0,0.005,0.135,0.003
3079,allow_hierarchical,0,0.004,0.112,0.002
3080,allow_hierarchical,0,0.007,0.223,0.003
3081,allow_hierarchical,0,0.004,0.124,0.002
3082,allow_hierarchical,0,0.003,0.121,0.002
3083,allow_hierarchical,0,0.001,0.124,0.002
3084,allow_hierarchical,0,0.007,0.152,0.003
3085,allow_hierarchical,0,0.013,0.308,0.005
3086,allow_hierarchical,0,0.003,0.185,0.006
3087,allow_hierarchical,0,0.003,0.195,0.003
3088,allow_hierarchical,0,0.004,0.272,0.003
3089,allow_hierarchical,0,0.01,0.573,0.006
3090,allow_hierarchical,0,0.005,0.223,0.003
3091,allow_hierarchical,0,0.007,0.123,0.002
3092,allow_hierarchical,0,0.0,0.073,0.003
3093,allow_hierarchical,0,0.008,0.162,0.003
3094,allow_hierarchical,0,0.005,0.176,0.003
3095,allow_hierarchical,0,0.008,0.175,0.003
3096,allow_hierarchical,0,0.0,0.076,0.002
3097,allow_hierarchical,0,0.002,0.154,0.002
3098,allow_hierarchical,0,0.0,0.0,0.001
3099,allow_hierarchical,0,0.003,0.192,0.004
3100,allow_hierarchical,0,0.006,0.237,0.004
3101,allow_hierarchical,0,0.016,0.222,0.003
3102,allow_hierarchical,0,0.0,0.0,0.0
3103,allow_hierarchical,0,0.012,0.321,0.004
3104,allow_hierarchical,0,0.005,0.166,0.003
3105,allow_hierarchical,0,0.013,0.291,0.006
3106,allow_hierarchical,0,0.001,0.106,0.002
3107,allow_hierarchical,0,0.003,0.154,0.004
3108,allow_hierarchical,0,0.003,0.111,0.003
3109,allow_hierarchical,0,0.002,0.092,0.002
3110,allow_hierarchical,0,0.009,0.341,0.006
3111,allow_hierarchical,0,0.0,0.0,0.001
3112,allow_hierarchical,0,0.005,0.205,0.003
3113,allow_hierarchical,0,0.003,0.14,0.002
3114,allow_hierarchical,0,0.001,0.125,0.002
3115,allow_hierarchical,0,0.0,0.0,0.001
3116,allow_hierarchical,0,0.012,0.196,0.004
3117,allow_hierarchical,0,0.002,0.151,0.002
3118,allow_hierarchical,0,0.007,0.251,0.006
3119,allow_hierarchical,0,0.002,0.093,0.003
3120,allow_hierarchical,0,0.001,0.115,0.003
3121,allow_hierarchical,0,0.005,0.082,0.003
3122,allow_hierarchical,0,0.005,0.172,0.003
3123,allow_hierarchical,0,0.01,0.156,0.003
3124,allow_hierarchical,0,0.007,0.149,0.004
3125,allow_hierarchical,0,0.004,0.124,0.002
3126,allow_hierarchical,0,0.001,0.086,0.003
3127,allow_hierarchical,0,0.014,0.176,0.003
3128,allow_hierarchical,0,0.001,0.087,0.003
3129,allow_hierarchical,0,0.002,0.098,0.003
3130,allow_hierarchical,0,0.011,0.228,0.003
3131,allow_hierarchical,0,0.003,0.122,0.002
3132,allow_hierarchical,0,0.007,0.196,0.003
3133,allow_hierarchical,0,0.001,0.085,0.002
3134,allow_hierarchical,0,0.001,0.073,0.002
3135,allow_hierarchical,0,0.0,0.08,0.003
3136,allow_hierarchical,0,0.003,0.112,0.003
3137,allow_hierarchical,0,0.006,0.094,0.003
3138,allow_hierarchical,0,0.015,0.241,0.004
3139,allow_hierarchical,0,0.003,0.105,0.003
3140,allow_hierarchical,0,0.006,0.163,0.003
3141,allow_hierarchical,0,0.018,0.354,0.008
3142,allow_hierarchical,0,0.007,0.161,0.003
3143,allow_hierarchical,0,0.001,0.096,0.003
3144,allow_hierarchical,0,0.0,0.0,0.002
3145,allow_hierarchical,0,0.003,0.183,0.003
3146,allow_hierarchical,0,0.0,0.0,0.001
3147,allow_hierarchical,0,0.005,0.16,0.004
3148,allow_hierarchical,0,0.001,0.094,0.003
3149,allow_hierarchical,0,0.005,0.112,0.003
3150,allow_hierarchical,0,0.002,0.103,0.003
3151,allow_hierarchical,0,0.007,0.126,0.006
3152,allow_hierarchical,0,0.004,0.217,0.003
3153,allow_hierarchical,0,0.004,0.206,0.003
3154,allow_hierarchical,0,0.001,0.122,0.003
3155,allow_hierarchical,0,0.024,0.796,0.007
3156,allow_hierarchical,0,0.018,0.447,0.005
3157,allow_hierarchical,0,0.038,0.619,0.007
3158,allow_hierarchical,0,0.004,0.213,0.004
3159,allow_hierarchical,0,0.053,0.573,0.009
3160,allow_hierarchical,0,0.001,0.19,0.002
3161,allow_hierarchical,0,0.014,0.139,0.003
3162,allow_hierarchical,0,0.004,0.111,0.003
3163,allow_hierarchical,0,0.004,0.141,0.004
3164,allow_hierarchical,0,0.003,0.09,0.003
3165,allow_hierarchical,0,0.004,0.191,0.004
3166,allow_hierarchical,0,0.001,0.101,0.003
3167,allow_hierarchical,0,0.013,0.375,0.006
3168,allow_hierarchical,0,0.005,0.178,0.003
3169,allow_hierarchical,0,0.006,0.128,0.003
3170,allow_hierarchical,0,0.007,0.217,0.004
3171,allow_hierarchical,0,0.001,0.0,0.002
3172,allow_hierarchical,0,0.002,0.164,0.003
3173,allow_hierarchical,0,0.002,0.106,0.003
3174,allow_hierarchical,0,0.023,0.39,0.004
3175,allow_hierarchical,0,0.003,0.192,0.003
3176,allow_hierarchical,0,0.005,0.103,0.003
3177,allow_hierarchical,0,0.005,0.115,0.003
3178,allow_hierarchical,0,0.008,0.115,0.003
3179,allow_hierarchical,0,0.008,0.19,0.004
3180,allow_hierarchical,0,0.0,0.0,0.002
3181,allow_hierarchical,0,0.002,0.087,0.003
3182,allow_hierarchical,0,0.003,0.122,0.003
3183,allow_hierarchical,0,0.013,0.265,0.004
3184,allow_hierarchical,0,0.005,0.191,0.005
3185,allow_hierarchical,0,0.005,0.162,0.003
3186,allow_hierarchical,0,0.001,0.097,0.003
3187,allow_hierarchical,0,0.002,0.096,0.003
3188,allow_hierarchical,0,0.009,0.218,0.005
3189,allow_hierarchical,0,0.0,0.0,0.001
3190,allow_hierarchical,0,0.004,0.226,0.004
3191,allow_hierarchical,0,0.004,0.118,0.002
3192,allow_hierarchical,0,0.003,0.108,0.002
3193,allow_hierarchical,0,0.002,0.112,0.002
3194,allow_hierarchical,0,0.004,0.106,0.003
3195,allow_hierarchical,0,0.001,0.067,0.003
3196,allow_hierarchical,0,0.004,0.123,0.003
3197,allow_hierarchical,0,0.003,0.195,0.003
3198,allow_hierarchical,0,0.0,0.091,0.002
3199,allow_hierarchical,0,0.004,0.117,0.002
3200,allow_hierarchical,0,0.003,0.119,0.003
3201,allow_hierarchical,0,0.0,0.0,0.001
3202,allow_hierarchical,0,0.004,0.086,0.002
3203,allow_hierarchical,0,0.0,0.0,0.001
3204,allow_hierarchical,0,0.004,0.111,0.003
3205,allow_hierarchical,0,0.007,0.24,0.005
3206,allow_hierarchical,0,0.003,0.088,0.003
3207,allow_hierarchical,0,0.008,0.168,0.004
3208,allow_hierarchical,0,0.002,0.1,0.002
3209,allow_hierarchical,0,0.006,0.118,0.003
3210,allow_hierarchical,0,0.006,0.125,0.003
3211,allow_hierarchical,0,0.004,0.143,0.003
3212,allow_hierarchical,0,0.003,0.235,0.003
3213,allow_hierarchical,0,0.003,0.113,0.003
3214,allow_hierarchical,0,0.003,0.098,0.002
3215,allow_hierarchical,0,0.003,0.08,0.002
3216,allow_hierarchical,0,0.001,0.0,0.001
3217,allow_hierarchical,0,0.003,0.091,0.002
3218,allow_hierarchical,0,0.001,0.153,0.003
3219,allow_hierarchical,0,0.003,0.157,0.004
3220,allow_hierarchical,0,0.003,0.102,0.003
3221,allow_hierarchical,0,0.012,0.208,0.005
3222,allow_hierarchical,0,0.0,0.07,0.002
3223,allow_hierarchical,0,0.005,0.229,0.003
3224,allow_hierarchical,0,0.009,0.2,0.003
3225,allow_hierarchical,0,0.003,0.118,0.004
3226,allow_hierarchical,0,0.002,0.136,0.003
3227,allow_hierarchical,0,0.004,0.117,0.003
3228,allow_hierarchical,0,0.005,0.131,0.004
3229,allow_hierarchical,0,0.003,0.092,0.002
3230,allow_hierarchical,0,0.001,0.101,0.002
3231,allow_hierarchical,0,0.0,0.0,0.001
3232,allow_hierarchical,0,0.003,0.113,0.003
3233,allow_hierarchical,0,0.0,0.0,0.002
3234,allow_hierarchical,0,0.007,0.178,0.002
3235,allow_hierarchical,0,0.002,0.084,0.002
3236,allow_hierarchical,0,0.011,0.357,0.005
3237,allow_hierarchical,0,0.002,0.081,0.003
3238,allow_hierarchical,0,0.005,0.212,0.003
3239,allow_hierarchical,0,0.01,0.159,0.002
3240,allow_hierarchical,0,0.003,0.094,0.003
3241,allow_hierarchical,0,0.002,0.088,0.002
3242,allow_hierarchical,0,0.009,0.221,0.005
3243,allow_hierarchical,0,0.0,0.095,0.003
3244,allow_hierarchical,0,0.002,0.095,0.002
3245,allow_hierarchical,0,0.004,0.082,0.002
3246,allow_hierarchical,0,0.007,0.121,0.003
3247,allow_hierarchical,0,0.006,0.273,0.006
3248,allow_hierarchical,0,0.005,0.288,0.005
3249,allow_hierarchical,0,0.003,0.097,0.003
3250,allow_hierarchical,0,0.008,0.279,0.006
3251,allow_hierarchical,0,0.001,0.162,0.003
3253,allow_hierarchical,0,0.002,0.107,0.002
3254,allow_hierarchical,0,0.001,0.083,0.003
3255,allow_hierarchical,0,0.0,0.0,0.001
3256,allow_hierarchical,0,0.003,0.121,0.003
3257,allow_hierarchical,0,0.003,0.097,0.002
3258,allow_hierarchical,0,0.004,0.169,0.004
3259,allow_hierarchical,0,0.001,0.076,0.002
3260,allow_hierarchical,0,0.009,0.27,0.004
3261,allow_hierarchical,0,0.008,0.157,0.003
3262,allow_hierarchical,0,0.002,0.129,0.002
3263,allow_hierarchical,0,0.01,0.19,0.002
3264,allow_hierarchical,0,0.0,0.0,0.001
3265,allow_hierarchical,0,0.002,0.123,0.003
3266,allow_hierarchical,0,0.004,0.098,0.002
3267,allow_hierarchical,0,0.003,0.136,0.004
3268,allow_hierarchical,0,0.001,0.0,0.002
3269,allow_hierarchical,0,0.0,0.074,0.003
3270,allow_hierarchical,0,0.004,0.111,0.002
3271,allow_hierarchical,0,0.006,0.136,0.003
3272,allow_hierarchical,0,0.001,0.077,0.001
3273,allow_hierarchical,0,0.001,0.087,0.002
3274,allow_hierarchical,0,0.005,0.222,0.003
3275,allow_hierarchical,0,0.004,0.088,0.002
3276,allow_hierarchical,0,0.003,0.227,0.003
3277,allow_hierarchical,0,0.007,0.301,0.004
3278,allow_hierarchical,0,0.006,0.097,0.002
3279,allow_hierarchical,0,0.01,0.264,0.003
3280,allow_hierarchical,0,0.0,0.0,0.001
3281,allow_hierarchical,0,0.008,0.385,0.007
3282,allow_hierarchical,0,0.003,0.114,0.002
3283,allow_hierarchical,0,0.002,0.117,0.002
3284,allow_hierarchical,0,0.006,0.199,0.003
3285,allow_hierarchical,0,0.018,0.326,0.004
3286,allow_hierarchical,0,0.004,0.112,0.003
3287,allow_hierarchical,0,0.001,0.099,0.002
3288,allow_hierarchical,0,0.0,0.0,0.001
3289,allow_hierarchical,0,0.002,0.089,0.002
3290,allow_hierarchical,0,0.0,0.0,0.001
3291,allow_hierarchical,0,0.008,0.177,0.003
3292,allow_hierarchical,0,0.0,0.081,0.003
3293,allow_hierarchical,0,0.003,0.067,0.002
3294,allow_hierarchical,0,0.004,0.161,0.004
3295,allow_hierarchical,0,0.002,0.114,0.002
3296,allow_hierarchical,0,0.003,0.164,0.003
3297,allow_hierarchical,0,0.001,0.083,0.002
3298,allow_hierarchical,0,0.005,0.14,0.002
3299,allow_hierarchical,0,0.007,0.159,0.003
3300,allow_hierarchical,0,0.011,0.317,0.006
3301,allow_hierarchical,0,0.0,0.072,0.002
3302,allow_hierarchical,0,0.004,0.15,0.003
3303,allow_hierarchical,0,0.004,0.159,0.002
3304,allow_hierarchical,0,0.002,0.107,0.003
3305,allow_hierarchical,0,0.001,0.083,0.002
3306,allow_hierarchical,0,0.004,0.264,0.003
3307,allow_hierarchical,0,0.007,0.142,0.002
3308,allow_hierarchical,0,0.002,0.078,0.002
3309,allow_hierarchical,0,0.002,0.084,0.003
3310,allow_hierarchical,0,0.01,0.128,0.003
3311,allow_hierarchical,0,0.001,0.102,0.002
3312,allow_hierarchical,0,0.002,0.181,0.004
3313,allow_hierarchical,0,0.005,0.148,0.003
3314,allow_hierarchical,0,0.0,0.085,0.002
3315,allow_hierarchical,0,0.01,0.107,0.002
3316,allow_hierarchical,0,0.005,0.111,0.002
3317,allow_hierarchical,0,0.0,0.0,0.001
3318,allow_hierarchical,0,0.004,0.122,0.004
3319,allow_hierarchical,0,0.003,0.191,0.003
3320,allow_hierarchical,0,0.003,0.076,0.003
3321,allow_hierarchical,0,0.004,0.121,0.002
3322,allow_hierarchical,0,0.0,0.088,0.003
3323,allow_hierarchical,0,0.003,0.083,0.004
3324,allow_hierarchical,0,0.001,0.07,0.002
3325,allow_hierarchical,0,0.004,0.201,0.003
3326,allow_hierarchical,0,0.002,0.085,0.002
3327,allow_hierarchical,0,0.002,0.098,0.002
3328,allow_hierarchical,0,0.0,0.0,0.001
3329,allow_hierarchical,0,0.004,0.178,0.003
3330,allow_hierarchical,0,0.005,0.135,0.002
3331,allow_hierarchical,0,0.004,0.196,0.004
3332,allow_hierarchical,0,0.002,0.098,0.003
3333,allow_hierarchical,0,0.005,0.143,0.003
3334,allow_hierarchical,0,0.006,0.157,0.003
3335,allow_hierarchical,0,0.006,0.17,0.003
3336,allow_hierarchical,0,0.007,0.118,0.003
3337,allow_hierarchical,0,0.008,0.194,0.003
3338,allow_hierarchical,0,0.005,0.096,0.002
3339,allow_hierarchical,0,0.002,0.084,0.003
3340,allow_hierarchical,0,0.002,0.083,0.002
3341,allow_hierarchical,0,0.014,0.282,0.003
3342,allow_hierarchical,0,0.011,0.3,0.003
3343,allow_hierarchical,0,0.001,0.094,0.002
3344,allow_hierarchical,0,0.007,0.244,0.003
3345,allow_hierarchical,0,0.007,0.158,0.003
3346,allow_hierarchical,0,0.006,0.21,0.004
3347,allow_hierarchical,0,0.0,0.084,0.003
3348,allow_hierarchical,0,0.004,0.16,0.004
3349,allow_hierarchical,0,0.0,0.059,0.002
3350,allow_hierarchical,0,0.005,0.141,0.002
3351,allow_hierarchical,0,0.0,0.111,0.002
3352,allow_hierarchical,0,0.001,0.105,0.003
3353,allow_hierarchical,0,0.008,0.167,0.003
3354,allow_hierarchical,0,0.002,0.074,0.002
3355,allow_hierarchical,0,0.004,0.098,0.003
3356,allow_hierarchical,0,0.003,0.265,0.003
3357,allow_hierarchical,0,0.009,0.261,0.005
3358,allow_hierarchical,0,0.01,0.1,0.002
3359,allow_hierarchical,0,0.001,0.123,0.004
3360,allow_hierarchical,0,0.005,0.087,0.002
3361,allow_hierarchical,0,0.003,0.103,0.002
3362,allow_hierarchical,0,0.006,0.152,0.004
3363,allow_hierarchical,0,0.009,0.161,0.002
3364,allow_hierarchical,0,0.006,0.113,0.002
3365,allow_hierarchical,0,0.003,0.113,0.002
3366,allow_hierarchical,0,0.011,0.255,0.005
3367,allow_hierarchical,0,0.005,0.266,0.003
3368,allow_hierarchical,0,0.01,0.28,0.004
3369,allow_hierarchical,0,0.003,0.091,0.003
3370,allow_hierarchical,0,0.003,0.115,0.002
3371,allow_hierarchical,0,0.003,0.158,0.004
3372,allow_hierarchical,0,0.003,0.083,0.002
3373,allow_hierarchical,0,0.007,0.157,0.003
3374,allow_hierarchical,0,0.011,0.258,0.005
3375,allow_hierarchical,0,0.002,0.123,0.002
3376,allow_hierarchical,0,0.0,0.08,0.003
3377,allow_hierarchical,0,0.004,0.177,0.004
3378,allow_hierarchical,0,0.004,0.154,0.003
3379,allow_hierarchical,0,0.001,0.079,0.002
3380,allow_hierarchical,0,0.003,0.087,0.002
3381,allow_hierarchical,0,0.005,0.151,0.003
3382,allow_hierarchical,0,0.003,0.142,0.003
3383,allow_hierarchical,0,0.012,0.23,0.003
3384,allow_hierarchical,0,0.007,0.393,0.006
3385,allow_hierarchical,0,0.0,0.074,0.002
3386,allow_hierarchical,0,0.002,0.156,0.004
3387,allow_hierarchical,0,0.0,0.0,0.002
3388,allow_hierarchical,0,0.003,0.1,0.002
3389,allow_hierarchical,0,0.001,0.07,0.003
3390,allow_hierarchical,0,0.02,0.361,0.006
3391,allow_hierarchical,0,0.003,0.133,0.003
3392,allow_hierarchical,0,0.0,0.07,0.002
3393,allow_hierarchical,0,0.001,0.089,0.002
3394,allow_hierarchical,0,0.006,0.171,0.002
3395,allow_hierarchical,0,0.006,0.258,0.004
3396,allow_hierarchical,0,0.006,0.088,0.002
3397,allow_hierarchical,0,0.007,0.27,0.005
3398,allow_hierarchical,0,0.001,0.083,0.002
3399,allow_hierarchical,0,0.001,0.092,0.002
3400,allow_hierarchical,0,0.006,0.098,0.002
3401,allow_hierarchical,0,0.001,0.088,0.002
3402,allow_hierarchical,0,0.005,0.223,0.005
3403,allow_hierarchical,0,0.0,0.079,0.002
3404,allow_hierarchical,0,0.004,0.241,0.004
3405,allow_hierarchical,0,0.0,0.0,0.001
3406,allow_hierarchical,0,0.002,0.114,0.003
3407,allow_hierarchical,0,0.013,0.342,0.005
3408,allow_hierarchical,0,0.001,0.088,0.004
3409,allow_hierarchical,0,0.017,0.33,0.004
3410,allow_hierarchical,0,0.012,0.119,0.002
3411,allow_hierarchical,0,0.0,0.078,0.002
3412,allow_hierarchical,0,0.002,0.09,0.003
3413,allow_hierarchical,0,0.011,0.338,0.004
3414,allow_hierarchical,0,0.003,0.117,0.002
3415,allow_hierarchical,0,0.007,0.119,0.002
3416,allow_hierarchical,0,0.005,0.214,0.003
3417,allow_hierarchical,0,0.006,0.205,0.005
3418,allow_hierarchical,0,0.0,0.0,0.001
3419,allow_hierarchical,0,0.006,0.161,0.003
3420,allow_hierarchical,0,0.003,0.172,0.004
3421,allow_hierarchical,0,0.003,0.188,0.004
3422,allow_hierarchical,0,0.004,0.113,0.003
3423,allow_hierarchical,0,0.004,0.175,0.004
3424,allow_hierarchical,0,0.002,0.064,0.002
3425,allow_hierarchical,0,0.002,0.159,0.002
3426,allow_hierarchical,0,0.0,0.0,0.001
3427,allow_hierarchical,0,0.004,0.122,0.002
3428,allow_hierarchical,0,0.003,0.152,0.002
3429,allow_hierarchical,0,0.006,0.122,0.002
3430,allow_hierarchical,0,0.005,0.156,0.003
3431,allow_hierarchical,0,0.0,0.0,0.001
3432,allow_hierarchical,0,0.005,0.086,0.002
3433,allow_hierarchical,0,0.002,0.109,0.002
3434,allow_hierarchical,0,0.002,0.086,0.002
3435,allow_hierarchical,0,0.001,0.069,0.003
3436,allow_hierarchical,0,0.006,0.182,0.003
3437,allow_hierarchical,0,0.0,0.082,0.002
3438,allow_hierarchical,0,0.001,0.072,0.002
3439,allow_hierarchical,0,0.001,0.084,0.002
3440,allow_hierarchical,0,0.005,0.183,0.003
3441,allow_hierarchical,0,0.005,0.163,0.004
3442,allow_hierarchical,0,0.007,0.266,0.005
3443,allow_hierarchical,0,0.001,0.094,0.002
3444,allow_hierarchical,0,0.0,0.0,0.0
3445,allow_hierarchical,0,0.005,0.193,0.004
3446,allow_hierarchical,0,0.007,0.142,0.004
3447,allow_hierarchical,0,0.002,0.081,0.002
3448,allow_hierarchical,0,0.013,0.725,0.01
3449,allow_hierarchical,0,0.002,0.078,0.002
3450,allow_hierarchical,0,0.002,0.082,0.003
3451,allow_hierarchical,0,0.005,0.241,0.004
3452,allow_hierarchical,0,0.004,0.276,0.003
3453,allow_hierarchical,0,0.013,0.271,0.003
3454,allow_hierarchical,0,0.006,0.166,0.002
3455,allow_hierarchical,0,0.0,0.0,0.002
3456,allow_hierarchical,0,0.003,0.155,0.003
3457,allow_hierarchical,0,0.008,0.131,0.003
3458,allow_hierarchical,0,0.004,0.162,0.003
3459,allow_hierarchical,0,0.008,0.304,0.004
3460,allow_hierarchical,0,0.003,0.175,0.003
3461,allow_hierarchical,0,0.003,0.192,0.005
3462,allow_hierarchical,0,0.006,0.093,0.002
3463,allow_hierarchical,0,0.003,0.131,0.002
3464,allow_hierarchical,0,0.0,0.073,0.002
3465,allow_hierarchical,0,0.004,0.114,0.002
3466,allow_hierarchical,0,0.001,0.073,0.002
3467,allow_hierarchical,0,0.005,0.125,0.003
3468,allow_hierarchical,0,0.003,0.125,0.002
3469,allow_hierarchical,0,0.001,0.095,0.002
3470,allow_hierarchical,0,0.003,0.08,0.002
3471,allow_hierarchical,0,0.001,0.105,0.002
3472,allow_hierarchical,0,0.002,0.095,0.003
3473,allow_hierarchical,0,0.002,0.112,0.002
3474,allow_hierarchical,0,0.019,0.674,0.01
3475,allow_hierarchical,0,0.005,0.231,0.004
3476,allow_hierarchical,0,0.004,0.198,0.008
3477,allow_hierarchical,0,0.005,0.149,0.003
3478,allow_hierarchical,0,0.0,0.16,0.003
3479,allow_hierarchical,0,0.011,0.287,0.003
3480,allow_hierarchical,0,0.019,0.245,0.003
3481,allow_hierarchical,0,0.007,0.104,0.003
3482,allow_hierarchical,0,0.002,0.076,0.002
3483,allow_hierarchical,0,0.005,0.161,0.002
3484,allow_hierarchical,0,0.004,0.121,0.003
3485,allow_hierarchical,0,0.002,0.089,0.002
3486,allow_hierarchical,0,0.004,0.144,0.002
3487,allow_hierarchical,0,0.004,0.073,0.003
3488,allow_hierarchical,0,0.003,0.073,0.002
3489,allow_hierarchical,0,0.006,0.228,0.003
3490,allow_hierarchical,0,0.004,0.233,0.005
3491,allow_hierarchical,0,0.002,0.086,0.002
3492,allow_hierarchical,0,0.007,0.259,0.005
3493,allow_hierarchical,0,0.001,0.078,0.002
3494,allow_hierarchical,0,0.002,0.091,0.002
3495,allow_hierarchical,0,0.004,0.176,0.002
3496,allow_hierarchical,0,0.005,0.152,0.003
3497,allow_hierarchical,0,0.0,0.0,0.001
3498,allow_hierarchical,0,0.004,0.127,0.003
3499,allow_hierarchical,0,0.002,0.092,0.002
3500,allow_hierarchical,0,0.0,0.083,0.002
3501,allow_hierarchical,0,0.003,0.083,0.002
3502,allow_hierarchical,0,0.001,0.089,0.003
3503,allow_hierarchical,0,0.002,0.085,0.003
3504,allow_hierarchical,0,0.0,0.067,0.002
3505,allow_hierarchical,0,0.005,0.183,0.003
3506,allow_hierarchical,0,0.004,0.158,0.003
3507,allow_hierarchical,0,0.003,0.116,0.003
3508,allow_hierarchical,0,0.005,0.204,0.004
3509,allow_hierarchical,0,0.002,0.09,0.002
3510,allow_hierarchical,0,0.009,0.207,0.014
3511,allow_hierarchical,0,0.002,0.105,0.002
3512,allow_hierarchical,0,0.003,0.083,0.002
