doc,exp,sent_t,chain_t,umap_t,hdbscan_t
2597,mpnet,2.712,0.005,0.093,0.002
2598,mpnet,1.188,0.0,0.045,0.002
2599,mpnet,3.32,0.004,0.115,0.003
2600,mpnet,2.052,0.005,0.169,0.003
2601,mpnet,3.639,0.009,0.203,0.004
2602,mpnet,2.499,0.004,0.166,0.003
2603,mpnet,2.127,0.005,0.107,0.003
2604,mpnet,3.994,0.006,0.247,0.004
2605,mpnet,3.502,0.002,0.073,0.002
2606,mpnet,2.503,0.003,0.092,0.002
2607,mpnet,2.42,0.005,0.132,0.002
2608,mpnet,3.058,0.008,0.159,0.003
2609,mpnet,2.72,0.008,0.121,0.003
2610,mpnet,1.368,0.001,0.085,0.002
2611,mpnet,4.93,0.012,0.196,0.003
2612,mpnet,3.269,0.003,0.143,0.002
2613,mpnet,4.413,0.005,0.209,0.003
2614,mpnet,2.959,0.007,0.207,0.003
2615,mpnet,0.868,0.0,0.061,0.002
2616,mpnet,2.384,0.002,0.086,0.003
2617,mpnet,2.886,0.009,0.106,0.002
2618,mpnet,2.299,0.003,0.121,0.002
2619,mpnet,1.476,0.0,0.067,0.002
2620,mpnet,1.335,0.003,0.095,0.002
2621,mpnet,3.294,0.005,0.265,0.003
2622,mpnet,1.299,0.0,0.088,0.002
2623,mpnet,0.535,0.0,0.063,0.002
2624,mpnet,1.147,0.001,0.067,0.002
2625,mpnet,1.837,0.002,0.085,0.002
2626,mpnet,4.374,0.006,0.145,0.003
2627,mpnet,2.72,0.005,0.096,0.002
2628,mpnet,5.059,0.013,0.161,0.003
2629,mpnet,2.643,0.0,0.101,0.002
2630,mpnet,1.462,0.001,0.11,0.003
2631,mpnet,2.865,0.007,0.135,0.002
2632,mpnet,1.769,0.002,0.064,0.003
2633,mpnet,1.474,0.001,0.117,0.003
2634,mpnet,0.611,0.0,0.069,0.002
2635,mpnet,1.431,0.005,0.083,0.002
2636,mpnet,1.294,0.002,0.063,0.002
2637,mpnet,3.203,0.009,0.264,0.003
2638,mpnet,0.825,0.0,0.053,0.002
2639,mpnet,2.19,0.004,0.092,0.002
2640,mpnet,4.377,0.009,0.632,0.006
2641,mpnet,1.291,0.001,0.09,0.002
2642,mpnet,2.716,0.003,0.103,0.003
2643,mpnet,1.132,0.003,0.191,0.003
2644,mpnet,2.265,0.003,0.107,0.002
2645,mpnet,4.789,0.006,0.093,0.002
2646,mpnet,2.83,0.005,0.154,0.003
2647,mpnet,2.188,0.004,0.094,0.002
2648,mpnet,2.046,0.002,0.096,0.002
2649,mpnet,3.245,0.004,0.165,0.003
2650,mpnet,2.356,0.003,0.155,0.002
2651,mpnet,0.578,0.0,0.045,0.002
2652,mpnet,2.078,0.004,0.101,0.003
2653,mpnet,1.855,0.002,0.119,0.002
2654,mpnet,1.854,0.006,0.088,0.002
2655,mpnet,4.55,0.001,0.091,0.002
2656,mpnet,3.299,0.004,0.099,0.002
2657,mpnet,2.243,0.004,0.097,0.002
2658,mpnet,2.339,0.003,0.165,0.003
2659,mpnet,2.257,0.004,0.169,0.002
2660,mpnet,2.353,0.004,0.066,0.002
2661,mpnet,4.783,0.0,0.096,0.002
2662,mpnet,1.943,0.001,0.062,0.002
2663,mpnet,2.468,0.003,0.118,0.002
2664,mpnet,2.34,0.002,0.064,0.001
2665,mpnet,3.203,0.006,0.104,0.003
2666,mpnet,4.292,0.01,0.216,0.003
2667,mpnet,1.883,0.003,0.102,0.002
2668,mpnet,2.732,0.009,0.12,0.003
2669,mpnet,1.785,0.007,0.165,0.003
2670,mpnet,2.468,0.006,0.107,0.002
2671,mpnet,1.182,0.0,0.059,0.002
2672,mpnet,5.389,0.014,0.281,0.003
2673,mpnet,2.938,0.004,0.079,0.002
2674,mpnet,1.377,0.006,0.119,0.002
2675,mpnet,0.877,0.002,0.087,0.002
2676,mpnet,0.757,0.0,0.041,0.002
2677,mpnet,3.229,0.005,0.119,0.003
2678,mpnet,1.368,0.003,0.078,0.002
2679,mpnet,1.737,0.004,0.132,0.004
2680,mpnet,9.48,0.027,0.756,0.006
2681,mpnet,2.862,0.003,0.103,0.002
2682,mpnet,3.713,0.004,0.136,0.002
2683,mpnet,1.215,0.001,0.071,0.001
2684,mpnet,1.168,0.004,0.13,0.002
2685,mpnet,0.393,0.0,0.069,0.002
2686,mpnet,2.223,0.001,0.083,0.002
2687,mpnet,2.829,0.004,0.125,0.002
2688,mpnet,3.767,0.004,0.127,0.002
2689,mpnet,3.127,0.003,0.121,0.002
2690,mpnet,1.817,0.001,0.076,0.001
2691,mpnet,1.551,0.003,0.089,0.002
2692,mpnet,1.958,0.003,0.111,0.002
2693,mpnet,4.066,0.011,0.292,0.004
2694,mpnet,3.012,0.011,0.121,0.004
2695,mpnet,0.494,0.002,0.042,0.002
2696,mpnet,0.447,0.0,0.071,0.002
2697,mpnet,2.53,0.004,0.094,0.003
2698,mpnet,2.306,0.004,0.476,0.016
2699,mpnet,2.024,0.005,0.126,0.002
2700,mpnet,5.07,0.012,0.263,0.005
2701,mpnet,3.494,0.004,0.199,0.003
2702,mpnet,3.372,0.006,0.102,0.002
2703,mpnet,2.497,0.0,0.064,0.002
2704,mpnet,5.527,0.008,0.274,0.005
2705,mpnet,1.11,0.0,0.081,0.002
2706,mpnet,2.154,0.003,0.126,0.002
2707,mpnet,4.777,0.004,0.119,0.003
2708,mpnet,2.261,0.003,0.103,0.002
2709,mpnet,5.866,0.007,0.211,0.003
2710,mpnet,3.351,0.006,0.075,0.002
2712,mpnet,2.693,0.005,0.16,0.003
2713,mpnet,5.034,0.003,0.138,0.003
2714,mpnet,0.915,0.0,0.062,0.002
2715,mpnet,2.041,0.002,0.134,0.002
2716,mpnet,6.95,0.009,0.289,0.004
2717,mpnet,3.599,0.006,0.13,0.002
2718,mpnet,4.199,0.0,0.099,0.002
2719,mpnet,2.338,0.003,0.068,0.002
2720,mpnet,3.406,0.005,0.132,0.003
2721,mpnet,2.401,0.004,0.137,0.002
2722,mpnet,1.209,0.001,0.118,0.002
2723,mpnet,1.137,0.002,0.085,0.002
2724,mpnet,0.922,0.001,0.085,0.002
2725,mpnet,0.858,0.0,0.071,0.002
2726,mpnet,2.303,0.004,0.09,0.002
2727,mpnet,2.432,0.005,0.153,0.002
2728,mpnet,4.296,0.009,0.221,0.004
2729,mpnet,1.541,0.002,0.07,0.002
2730,mpnet,2.087,0.002,0.087,0.002
2731,mpnet,2.328,0.001,0.074,0.002
2732,mpnet,1.778,0.001,0.099,0.002
2733,mpnet,3.685,0.007,0.114,0.002
2734,mpnet,3.62,0.005,0.153,0.003
2735,mpnet,4.181,0.004,0.162,0.003
2736,mpnet,3.48,0.006,0.112,0.003
2737,mpnet,7.259,0.026,0.889,0.008
2738,mpnet,0.316,0.0,0.008,0.001
2739,mpnet,2.448,0.003,0.154,0.003
2740,mpnet,4.106,0.01,0.253,0.003
2741,mpnet,0.315,0.001,0.077,0.002
2742,mpnet,3.1,0.006,0.169,0.002
2743,mpnet,3.237,0.002,0.073,0.002
2744,mpnet,1.707,0.004,0.091,0.002
2745,mpnet,2.135,0.003,0.094,0.002
2746,mpnet,3.845,0.007,0.266,0.003
2747,mpnet,0.906,0.002,0.124,0.003
2748,mpnet,4.676,0.012,0.17,0.003
2749,mpnet,2.234,0.003,0.087,0.002
2750,mpnet,2.282,0.003,0.082,0.002
2751,mpnet,2.102,0.003,0.108,0.002
2752,mpnet,2.465,0.004,0.135,0.003
2753,mpnet,2.414,0.002,0.093,0.002
2754,mpnet,4.051,0.007,0.236,0.005
2755,mpnet,2.82,0.003,0.139,0.002
2756,mpnet,2.205,0.003,0.141,0.002
2757,mpnet,0.985,0.0,0.081,0.003
2758,mpnet,3.513,0.007,0.172,0.003
2759,mpnet,4.74,0.005,0.09,0.002
2760,mpnet,1.303,0.003,0.1,0.002
2761,mpnet,3.285,0.007,0.204,0.003
2762,mpnet,1.363,0.002,0.064,0.002
2763,mpnet,1.573,0.003,0.091,0.002
2764,mpnet,4.78,0.005,0.165,0.003
2765,mpnet,1.032,0.0,0.052,0.002
2766,mpnet,2.24,0.003,0.076,0.002
2767,mpnet,1.221,0.003,0.111,0.002
2768,mpnet,1.544,0.001,0.113,0.003
2769,mpnet,1.466,0.003,0.089,0.003
2770,mpnet,1.643,0.005,0.072,0.002
2771,mpnet,1.621,0.002,0.131,0.004
2772,mpnet,3.665,0.005,0.179,0.002
2773,mpnet,2.362,0.003,0.137,0.002
2774,mpnet,1.037,0.0,0.046,0.002
2775,mpnet,2.081,0.005,0.126,0.002
2776,mpnet,2.89,0.006,0.107,0.003
2777,mpnet,0.719,0.0,0.044,0.002
2778,mpnet,2.638,0.008,0.132,0.002
2779,mpnet,2.34,0.002,0.085,0.002
2780,mpnet,11.965,0.021,0.604,0.006
2781,mpnet,0.998,0.0,0.056,0.002
2782,mpnet,3.191,0.005,0.113,0.002
2783,mpnet,1.986,0.003,0.093,0.002
2784,mpnet,2.41,0.006,0.157,0.004
2786,mpnet,0.783,0.0,0.074,0.002
2787,mpnet,1.823,0.001,0.08,0.002
2788,mpnet,0.22,0.0,0.074,0.002
2789,mpnet,2.14,0.002,0.101,0.002
2790,mpnet,2.63,0.004,0.15,0.002
2791,mpnet,3.095,0.003,0.067,0.002
2792,mpnet,1.352,0.001,0.112,0.003
2793,mpnet,2.34,0.008,0.116,0.003
2794,mpnet,4.331,0.008,0.328,0.004
2795,mpnet,0.905,0.0,0.083,0.002
2796,mpnet,1.06,0.002,0.065,0.002
2797,mpnet,1.32,0.002,0.074,0.002
2798,mpnet,0.973,0.002,0.081,0.002
2799,mpnet,0.929,0.0,0.079,0.003
2800,mpnet,2.239,0.003,0.086,0.003
2801,mpnet,1.747,0.001,0.096,0.002
2802,mpnet,4.645,0.009,0.192,0.003
2803,mpnet,3.326,0.006,0.181,0.003
2804,mpnet,1.047,0.001,0.078,0.002
2805,mpnet,1.595,0.002,0.06,0.002
2806,mpnet,1.524,0.0,0.083,0.002
2807,mpnet,3.289,0.005,0.147,0.004
2808,mpnet,3.73,0.003,0.147,0.002
2809,mpnet,2.549,0.012,0.156,0.005
2811,mpnet,1.142,0.0,0.078,0.002
2812,mpnet,0.899,0.001,0.157,0.003
2813,mpnet,3.375,0.006,0.156,0.003
2814,mpnet,3.973,0.01,0.183,0.002
2815,mpnet,0.746,0.001,0.069,0.002
2816,mpnet,1.497,0.002,0.086,0.002
2817,mpnet,1.57,0.004,0.099,0.002
2818,mpnet,1.791,0.003,0.11,0.002
2819,mpnet,5.96,0.012,0.624,0.006
2820,mpnet,1.22,0.001,0.108,0.002
2821,mpnet,0.172,0.0,0.01,0.001
2822,mpnet,2.603,0.004,0.141,0.003
2823,mpnet,3.465,0.008,0.18,0.004
2824,mpnet,3.1,0.005,0.161,0.003
2825,mpnet,0.3,0.001,0.078,0.002
2826,mpnet,2.465,0.0,0.074,0.002
2827,mpnet,0.772,0.001,0.056,0.002
2828,mpnet,1.075,0.003,0.1,0.002
2829,mpnet,0.907,0.002,0.079,0.002
2830,mpnet,1.535,0.003,0.089,0.002
2831,mpnet,4.571,0.002,0.069,0.002
2832,mpnet,1.901,0.003,0.078,0.002
2833,mpnet,1.947,0.006,0.095,0.002
2834,mpnet,1.431,0.001,0.076,0.002
2835,mpnet,1.008,0.0,0.098,0.003
2836,mpnet,0.648,0.0,0.085,0.002
2837,mpnet,4.462,0.006,0.164,0.003
2838,mpnet,3.67,0.001,0.13,0.003
2839,mpnet,2.289,0.006,0.121,0.003
2840,mpnet,2.787,0.008,0.107,0.002
2841,mpnet,1.73,0.002,0.075,0.002
2842,mpnet,2.4,0.007,0.129,0.002
2843,mpnet,4.652,0.004,0.082,0.002
2844,mpnet,1.415,0.002,0.075,0.002
2845,mpnet,2.412,0.003,0.106,0.002
2846,mpnet,4.204,0.01,0.272,0.004
2847,mpnet,0.904,0.001,0.096,0.002
2848,mpnet,5.553,0.005,0.13,0.002
2849,mpnet,2.96,0.003,0.125,0.002
2850,mpnet,2.304,0.005,0.164,0.003
2851,mpnet,1.335,0.001,0.09,0.002
2852,mpnet,3.15,0.005,0.104,0.003
2853,mpnet,2.468,0.006,0.162,0.003
2854,mpnet,0.599,0.0,0.073,0.002
2855,mpnet,1.738,0.002,0.189,0.003
2856,mpnet,1.601,0.004,0.077,0.002
2857,mpnet,1.98,0.005,0.109,0.002
2858,mpnet,4.94,0.003,0.084,0.002
2859,mpnet,2.106,0.004,0.117,0.002
2861,mpnet,3.491,0.006,0.135,0.002
2862,mpnet,4.623,0.006,0.206,0.003
2863,mpnet,4.257,0.005,0.229,0.003
2864,mpnet,2.08,0.004,0.085,0.002
2865,mpnet,1.085,0.001,0.11,0.003
2866,mpnet,4.113,0.009,0.153,0.003
2867,mpnet,3.651,0.009,0.158,0.004
2868,mpnet,5.86,0.004,0.093,0.002
2869,mpnet,7.627,0.009,0.364,0.006
2870,mpnet,4.53,0.004,0.178,0.003
2871,mpnet,1.795,0.001,0.101,0.002
2872,mpnet,1.614,0.001,0.077,0.002
2873,mpnet,4.207,0.003,0.108,0.002
2874,mpnet,3.602,0.006,0.295,0.003
2875,mpnet,1.682,0.001,0.125,0.002
2876,mpnet,1.655,0.003,0.078,0.002
2877,mpnet,2.931,0.007,0.153,0.004
2878,mpnet,1.817,0.001,0.087,0.002
2879,mpnet,1.317,0.002,0.076,0.002
2880,mpnet,2.327,0.0,0.069,0.002
2881,mpnet,0.262,0.0,0.012,0.002
2882,mpnet,4.64,0.008,0.18,0.003
2883,mpnet,1.932,0.002,0.084,0.002
2884,mpnet,1.898,0.006,0.069,0.002
2885,mpnet,2.236,0.003,0.114,0.002
2886,mpnet,1.053,0.002,0.101,0.002
2887,mpnet,2.729,0.002,0.096,0.003
2888,mpnet,2.634,0.004,0.126,0.002
2889,mpnet,3.169,0.001,0.066,0.001
2890,mpnet,4.012,0.006,0.109,0.003
2891,mpnet,4.243,0.008,0.31,0.004
2892,mpnet,2.142,0.002,0.093,0.002
2893,mpnet,6.984,0.018,0.393,0.011
2894,mpnet,1.86,0.001,0.161,0.002
2895,mpnet,2.48,0.0,0.08,0.002
2896,mpnet,2.207,0.007,0.164,0.004
2897,mpnet,1.472,0.002,0.126,0.003
2898,mpnet,1.432,0.001,0.107,0.002
2899,mpnet,1.309,0.003,0.106,0.002
2900,mpnet,1.664,0.007,0.108,0.002
2901,mpnet,8.445,0.006,0.277,0.004
2902,mpnet,5.249,0.002,0.076,0.001
2903,mpnet,1.407,0.0,0.071,0.002
2904,mpnet,2.45,0.003,0.124,0.002
2905,mpnet,1.131,0.004,0.098,0.002
2906,mpnet,3.548,0.011,0.281,0.003
2907,mpnet,3.934,0.009,0.409,0.005
2908,mpnet,2.627,0.001,0.064,0.002
2909,mpnet,0.821,0.0,0.051,0.002
2910,mpnet,2.592,0.002,0.074,0.002
2911,mpnet,1.68,0.0,0.099,0.002
2912,mpnet,2.01,0.003,0.092,0.002
2913,mpnet,1.583,0.002,0.077,0.002
2914,mpnet,3.299,0.007,0.331,0.004
2915,mpnet,2.495,0.003,0.158,0.003
2916,mpnet,1.904,0.005,0.135,0.003
2917,mpnet,0.968,0.001,0.066,0.002
2918,mpnet,1.662,0.004,0.089,0.002
2919,mpnet,1.513,0.003,0.071,0.002
2920,mpnet,0.682,0.0,0.07,0.001
2921,mpnet,0.899,0.0,0.08,0.002
2922,mpnet,1.176,0.001,0.069,0.002
2923,mpnet,1.704,0.002,0.099,0.002
2924,mpnet,2.119,0.003,0.12,0.002
2925,mpnet,5.209,0.002,0.08,0.002
2926,mpnet,3.768,0.004,0.095,0.002
2927,mpnet,3.231,0.009,0.218,0.003
2928,mpnet,2.483,0.004,0.092,0.002
2930,mpnet,0.6,0.0,0.075,0.002
2931,mpnet,0.923,0.001,0.073,0.002
2932,mpnet,2.68,0.003,0.126,0.002
2933,mpnet,3.001,0.007,0.158,0.003
2934,mpnet,2.137,0.003,0.101,0.002
2935,mpnet,1.544,0.006,0.158,0.003
2936,mpnet,1.031,0.001,0.124,0.003
2937,mpnet,1.697,0.002,0.097,0.002
2938,mpnet,2.017,0.003,0.134,0.003
2939,mpnet,1.271,0.003,0.089,0.002
2940,mpnet,2.91,0.006,0.185,0.003
2941,mpnet,1.594,0.002,0.076,0.002
2942,mpnet,2.03,0.004,0.096,0.003
2943,mpnet,1.049,0.001,0.083,0.002
2944,mpnet,4.389,0.003,0.064,0.002
2945,mpnet,2.726,0.003,0.126,0.002
2946,mpnet,2.222,0.005,0.11,0.002
2947,mpnet,2.282,0.003,0.143,0.002
2948,mpnet,1.662,0.004,0.144,0.002
2949,mpnet,3.54,0.004,0.084,0.002
2950,mpnet,1.759,0.004,0.103,0.002
2951,mpnet,1.69,0.006,0.151,0.003
2952,mpnet,6.261,0.007,0.195,0.003
2953,mpnet,2.689,0.003,0.114,0.002
2954,mpnet,2.374,0.005,0.077,0.002
2955,mpnet,1.83,0.002,0.135,0.003
2956,mpnet,0.97,0.001,0.072,0.002
2957,mpnet,2.853,0.004,0.106,0.002
2958,mpnet,2.679,0.008,0.163,0.004
2959,mpnet,2.682,0.006,0.131,0.002
2960,mpnet,4.538,0.005,0.13,0.002
2961,mpnet,1.927,0.004,0.084,0.002
2962,mpnet,2.16,0.002,0.08,0.002
2963,mpnet,0.262,0.0,0.01,0.001
2965,mpnet,3.56,0.012,0.266,0.004
2966,mpnet,1.616,0.002,0.168,0.003
2967,mpnet,3.347,0.013,0.223,0.003
2968,mpnet,2.6,0.004,0.125,0.002
2969,mpnet,2.856,0.005,0.172,0.002
2970,mpnet,2.561,0.004,0.11,0.002
2971,mpnet,2.524,0.005,0.167,0.004
2972,mpnet,0.83,0.0,0.069,0.002
2973,mpnet,3.353,0.005,0.085,0.002
2974,mpnet,2.348,0.009,0.106,0.002
2975,mpnet,0.635,0.003,0.119,0.003
2976,mpnet,9.622,0.02,0.566,0.008
2977,mpnet,1.728,0.002,0.113,0.002
2978,mpnet,2.369,0.003,0.081,0.002
2979,mpnet,6.223,0.019,0.281,0.003
2980,mpnet,2.439,0.006,0.101,0.002
2981,mpnet,1.645,0.002,0.08,0.002
2982,mpnet,1.039,0.001,0.085,0.003
2983,mpnet,2.316,0.004,0.128,0.003
2984,mpnet,3.564,0.006,0.232,0.003
2985,mpnet,2.356,0.005,0.179,0.003
2986,mpnet,2.342,0.004,0.13,0.003
2987,mpnet,3.373,0.011,0.132,0.002
2988,mpnet,2.106,0.003,0.143,0.004
2989,mpnet,1.633,0.001,0.152,0.002
2990,mpnet,1.554,0.002,0.133,0.003
2991,mpnet,3.71,0.007,0.209,0.003
2992,mpnet,2.395,0.003,0.072,0.002
2993,mpnet,1.404,0.002,0.087,0.002
2994,mpnet,1.497,0.001,0.064,0.002
2995,mpnet,3.405,0.01,0.109,0.002
2996,mpnet,3.406,0.013,0.283,0.004
2997,mpnet,1.647,0.002,0.072,0.002
2998,mpnet,5.243,0.003,0.137,0.002
2999,mpnet,4.317,0.001,0.095,0.002
3000,mpnet,1.869,0.007,0.133,0.002
3001,mpnet,2.269,0.002,0.086,0.002
3002,mpnet,0.836,0.002,0.081,0.002
3003,mpnet,4.093,0.001,0.112,0.002
3004,mpnet,3.649,0.003,0.063,0.002
3005,mpnet,4.793,0.018,0.151,0.003
3006,mpnet,0.577,0.0,0.056,0.002
3007,mpnet,0.769,0.0,0.085,0.002
3008,mpnet,3.988,0.011,0.187,0.003
3009,mpnet,4.128,0.003,0.106,0.003
3010,mpnet,2.459,0.002,0.101,0.002
3011,mpnet,0.912,0.003,0.088,0.002
3012,mpnet,4.11,0.008,0.178,0.004
3013,mpnet,0.822,0.0,0.052,0.001
3014,mpnet,1.7,0.006,0.094,0.002
3015,mpnet,2.415,0.002,0.075,0.002
3016,mpnet,0.914,0.001,0.06,0.002
3017,mpnet,2.379,0.003,0.118,0.002
3018,mpnet,4.669,0.005,0.079,0.002
3019,mpnet,1.549,0.001,0.071,0.002
3020,mpnet,1.751,0.004,0.117,0.002
3021,mpnet,3.753,0.015,0.19,0.003
3022,mpnet,2.637,0.006,0.116,0.002
3023,mpnet,1.735,0.007,0.139,0.002
3024,mpnet,1.76,0.005,0.149,0.005
3025,mpnet,3.685,0.011,0.162,0.002
3026,mpnet,1.314,0.003,0.062,0.002
3027,mpnet,0.455,0.0,0.027,0.002
3028,mpnet,2.399,0.004,0.075,0.002
3029,mpnet,1.01,0.0,0.081,0.002
3030,mpnet,2.077,0.005,0.077,0.002
3031,mpnet,1.447,0.004,0.08,0.002
3032,mpnet,1.173,0.002,0.127,0.004
3033,mpnet,1.263,0.009,0.226,0.003
3034,mpnet,0.982,0.002,0.118,0.003
3035,mpnet,4.876,0.006,0.171,0.003
3036,mpnet,1.776,0.003,0.162,0.004
3037,mpnet,1.091,0.001,0.068,0.002
3038,mpnet,2.405,0.004,0.122,0.002
3039,mpnet,1.454,0.005,0.13,0.003
3040,mpnet,0.967,0.0,0.095,0.002
3041,mpnet,0.954,0.005,0.096,0.002
3042,mpnet,1.101,0.001,0.067,0.002
3043,mpnet,2.684,0.004,0.13,0.002
3044,mpnet,5.426,0.011,0.33,0.005
3045,mpnet,1.108,0.001,0.108,0.002
3046,mpnet,1.672,0.005,0.122,0.003
3047,mpnet,1.586,0.005,0.117,0.003
3048,mpnet,1.459,0.003,0.091,0.003
3049,mpnet,2.697,0.004,0.14,0.002
3050,mpnet,1.13,0.002,0.086,0.002
3051,mpnet,4.222,0.004,0.11,0.003
3052,mpnet,4.639,0.006,0.233,0.003
3053,mpnet,4.665,0.003,0.142,0.002
3054,mpnet,2.676,0.003,0.082,0.001
3055,mpnet,0.991,0.002,0.086,0.002
3056,mpnet,1.745,0.003,0.119,0.002
3057,mpnet,2.455,0.006,0.253,0.003
3058,mpnet,0.637,0.0,0.077,0.002
3059,mpnet,2.674,0.012,0.16,0.003
3060,mpnet,1.988,0.006,0.185,0.004
3061,mpnet,1.203,0.001,0.065,0.002
3062,mpnet,3.592,0.009,0.271,0.005
3063,mpnet,3.644,0.011,0.304,0.005
3064,mpnet,1.009,0.001,0.09,0.002
3065,mpnet,1.158,0.0,0.092,0.002
3066,mpnet,1.016,0.002,0.088,0.002
3067,mpnet,2.352,0.003,0.115,0.002
3068,mpnet,2.191,0.003,0.081,0.002
3069,mpnet,3.211,0.003,0.089,0.002
3070,mpnet,0.991,0.001,0.11,0.003
3071,mpnet,1.104,0.0,0.083,0.002
3072,mpnet,1.221,0.004,0.094,0.002
3073,mpnet,1.176,0.001,0.098,0.002
3074,mpnet,2.862,0.004,0.176,0.003
3075,mpnet,1.582,0.0,0.057,0.002
3076,mpnet,1.575,0.005,0.191,0.003
3077,mpnet,3.678,0.007,0.092,0.002
3078,mpnet,2.652,0.013,0.196,0.004
3079,mpnet,4.013,0.002,0.088,0.002
3080,mpnet,2.754,0.006,0.2,0.004
3081,mpnet,2.054,0.005,0.086,0.002
3082,mpnet,1.449,0.004,0.077,0.002
3083,mpnet,3.027,0.002,0.1,0.002
3084,mpnet,4.317,0.008,0.106,0.003
3085,mpnet,4.126,0.01,0.268,0.007
3086,mpnet,2.864,0.005,0.262,0.003
3087,mpnet,3.822,0.004,0.112,0.003
3088,mpnet,5.149,0.005,0.155,0.003
3089,mpnet,7.109,0.022,0.436,0.005
3090,mpnet,3.739,0.004,0.122,0.002
3091,mpnet,3.501,0.003,0.12,0.002
3092,mpnet,0.878,0.0,0.065,0.002
3093,mpnet,5.733,0.009,0.184,0.002
3094,mpnet,3.007,0.006,0.155,0.002
3095,mpnet,5.382,0.006,0.171,0.004
3096,mpnet,1.566,0.0,0.081,0.002
3097,mpnet,1.223,0.003,0.093,0.002
3098,mpnet,1.042,0.0,0.057,0.002
3099,mpnet,3.111,0.004,0.153,0.003
3100,mpnet,3.382,0.011,0.206,0.003
3101,mpnet,4.451,0.007,0.15,0.003
3102,mpnet,0.152,0.0,0.009,0.001
3103,mpnet,9.855,0.01,0.246,0.003
3104,mpnet,3.653,0.004,0.122,0.002
3105,mpnet,3.72,0.015,0.288,0.005
3106,mpnet,1.021,0.001,0.122,0.003
3107,mpnet,1.698,0.002,0.123,0.003
3108,mpnet,1.6,0.002,0.089,0.002
3109,mpnet,1.203,0.002,0.073,0.002
3110,mpnet,4.166,0.009,0.221,0.003
3111,mpnet,0.165,0.0,0.013,0.001
3112,mpnet,4.514,0.003,0.136,0.002
3113,mpnet,1.356,0.002,0.11,0.002
3114,mpnet,1.207,0.002,0.117,0.004
3115,mpnet,1.061,0.001,0.047,0.002
3116,mpnet,4.858,0.006,0.135,0.003
3117,mpnet,2.98,0.004,0.105,0.002
3118,mpnet,4.936,0.007,0.156,0.003
3119,mpnet,1.245,0.002,0.075,0.002
3120,mpnet,1.669,0.002,0.074,0.002
3121,mpnet,1.642,0.003,0.077,0.002
3122,mpnet,2.17,0.004,0.109,0.002
3123,mpnet,3.18,0.006,0.11,0.002
3124,mpnet,3.837,0.004,0.113,0.002
3125,mpnet,1.677,0.003,0.107,0.002
3126,mpnet,1.168,0.0,0.069,0.002
3127,mpnet,4.943,0.005,0.12,0.002
3128,mpnet,1.629,0.001,0.103,0.003
3129,mpnet,2.518,0.004,0.068,0.002
3130,mpnet,2.422,0.007,0.194,0.004
3131,mpnet,1.214,0.005,0.135,0.003
3132,mpnet,3.601,0.006,0.152,0.003
3133,mpnet,1.742,0.001,0.089,0.002
3134,mpnet,0.733,0.001,0.08,0.003
3135,mpnet,1.463,0.001,0.077,0.002
3136,mpnet,1.769,0.002,0.109,0.002
3137,mpnet,1.451,0.002,0.071,0.002
3138,mpnet,4.422,0.012,0.164,0.003
3139,mpnet,2.872,0.005,0.124,0.003
3140,mpnet,2.474,0.005,0.141,0.003
3141,mpnet,4.682,0.011,0.289,0.004
3142,mpnet,2.794,0.006,0.152,0.002
3143,mpnet,1.292,0.001,0.087,0.002
3144,mpnet,0.636,0.0,0.026,0.002
3145,mpnet,2.711,0.004,0.174,0.003
3146,mpnet,1.038,0.0,0.051,0.002
3147,mpnet,1.47,0.012,0.13,0.002
3148,mpnet,1.261,0.001,0.086,0.002
3149,mpnet,2.225,0.006,0.08,0.002
3150,mpnet,1.115,0.002,0.066,0.002
3151,mpnet,2.653,0.004,0.069,0.002
3152,mpnet,2.462,0.005,0.105,0.002
3153,mpnet,0.979,0.002,0.109,0.004
3154,mpnet,0.942,0.0,0.077,0.002
3155,mpnet,4.224,0.017,0.344,0.004
3156,mpnet,2.76,0.007,0.135,0.003
3157,mpnet,2.542,0.013,0.292,0.004
3158,mpnet,0.852,0.006,0.078,0.002
3159,mpnet,2.172,0.008,0.3,0.003
3160,mpnet,0.77,0.0,0.061,0.002
3161,mpnet,2.002,0.005,0.086,0.002
3162,mpnet,0.927,0.004,0.085,0.002
3163,mpnet,1.963,0.003,0.095,0.002
3164,mpnet,1.329,0.001,0.082,0.002
3165,mpnet,1.491,0.002,0.13,0.002
3166,mpnet,0.969,0.0,0.066,0.002
3167,mpnet,2.71,0.009,0.224,0.004
3168,mpnet,1.989,0.003,0.137,0.003
3169,mpnet,1.953,0.011,0.097,0.003
3170,mpnet,3.86,0.005,0.135,0.002
3171,mpnet,0.475,0.0,0.053,0.003
3172,mpnet,2.334,0.004,0.116,0.002
3173,mpnet,0.891,0.001,0.068,0.002
3174,mpnet,3.011,0.01,0.28,0.004
3175,mpnet,1.703,0.003,0.149,0.002
3176,mpnet,1.208,0.002,0.088,0.002
3177,mpnet,1.267,0.002,0.089,0.003
3178,mpnet,1.251,0.003,0.09,0.002
3179,mpnet,2.505,0.005,0.208,0.003
3180,mpnet,0.477,0.0,0.031,0.002
3181,mpnet,1.763,0.003,0.114,0.002
3182,mpnet,2.054,0.002,0.082,0.002
3183,mpnet,2.771,0.008,0.146,0.002
3184,mpnet,3.09,0.004,0.215,0.005
