doc,exp,sent_t,chain_t,umap_t,cluster_t
3250,mpnet,0,0.012,0.185,0.003
3251,mpnet,0,0.001,0.139,0.004
3253,mpnet,0,0.003,0.065,0.002
3254,mpnet,0,0.0,0.07,0.002
3255,mpnet,0,0.0,0.028,0.002
3256,mpnet,0,0.003,0.109,0.002
3257,mpnet,0,0.002,0.084,0.002
3258,mpnet,0,0.004,0.102,0.002
3259,mpnet,0,0.001,0.082,0.003
3260,mpnet,0,0.008,0.247,0.006
3261,mpnet,0,0.007,0.133,0.002
3262,mpnet,0,0.003,0.096,0.003
3263,mpnet,0,0.006,0.138,0.002
3264,mpnet,0,0.0,0.067,0.003
3265,mpnet,0,0.002,0.087,0.002
3266,mpnet,0,0.003,0.072,0.002
3267,mpnet,0,0.003,0.112,0.003
3268,mpnet,0,0.0,0.064,0.002
3269,mpnet,0,0.001,0.075,0.003
3270,mpnet,0,0.004,0.085,0.002
3271,mpnet,0,0.006,0.102,0.002
3272,mpnet,0,0.001,0.116,0.002
3273,mpnet,0,0.001,0.079,0.002
3274,mpnet,0,0.005,0.195,0.003
3275,mpnet,0,0.002,0.092,0.002
3276,mpnet,0,0.008,0.202,0.003
3277,mpnet,0,0.009,0.208,0.005
3278,mpnet,0,0.006,0.073,0.002
3279,mpnet,0,0.011,0.138,0.003
3280,mpnet,0,0.0,0.023,0.001
3281,mpnet,0,0.013,0.248,0.003
3282,mpnet,0,0.002,0.089,0.003
3283,mpnet,0,0.002,0.071,0.003
3284,mpnet,0,0.006,0.197,0.003
3285,mpnet,0,0.006,0.208,0.004
3286,mpnet,0,0.004,0.091,0.003
3287,mpnet,0,0.001,0.089,0.002
3288,mpnet,0,0.0,0.05,0.002
3289,mpnet,0,0.001,0.15,0.003
3290,mpnet,0,0.0,0.061,0.002
3291,mpnet,0,0.005,0.118,0.003
3292,mpnet,0,0.0,0.082,0.002
3293,mpnet,0,0.003,0.079,0.002
3294,mpnet,0,0.006,0.152,0.003
3295,mpnet,0,0.002,0.076,0.003
3296,mpnet,0,0.003,0.136,0.002
3297,mpnet,0,0.002,0.076,0.002
3298,mpnet,0,0.002,0.112,0.002
3299,mpnet,0,0.005,0.114,0.003
3300,mpnet,0,0.005,0.28,0.005
3301,mpnet,0,0.0,0.072,0.002
3302,mpnet,0,0.004,0.087,0.003
3303,mpnet,0,0.005,0.117,0.002
3304,mpnet,0,0.002,0.088,0.002
3305,mpnet,0,0.0,0.092,0.002
3306,mpnet,0,0.005,0.199,0.004
3307,mpnet,0,0.003,0.127,0.002
3308,mpnet,0,0.001,0.066,0.002
3309,mpnet,0,0.002,0.077,0.003
3310,mpnet,0,0.008,0.132,0.003
3311,mpnet,0,0.003,0.084,0.002
3312,mpnet,0,0.005,0.14,0.002
3313,mpnet,0,0.007,0.111,0.003
3314,mpnet,0,0.001,0.083,0.002
3315,mpnet,0,0.006,0.074,0.002
3316,mpnet,0,0.005,0.115,0.003
3317,mpnet,0,0.0,0.049,0.001
3318,mpnet,0,0.004,0.07,0.002
3319,mpnet,0,0.003,0.129,0.002
3320,mpnet,0,0.002,0.079,0.002
3321,mpnet,0,0.002,0.078,0.001
3322,mpnet,0,0.0,0.082,0.002
3323,mpnet,0,0.002,0.069,0.002
3324,mpnet,0,0.002,0.068,0.002
3325,mpnet,0,0.006,0.184,0.002
3326,mpnet,0,0.002,0.071,0.002
3327,mpnet,0,0.002,0.069,0.002
3328,mpnet,0,0.0,0.042,0.002
3329,mpnet,0,0.005,0.125,0.003
3330,mpnet,0,0.006,0.103,0.002
3331,mpnet,0,0.005,0.143,0.002
3332,mpnet,0,0.002,0.082,0.002
3333,mpnet,0,0.005,0.121,0.002
3334,mpnet,0,0.007,0.105,0.002
3335,mpnet,0,0.005,0.111,0.003
3336,mpnet,0,0.005,0.088,0.002
3337,mpnet,0,0.01,0.165,0.002
3338,mpnet,0,0.004,0.072,0.002
3339,mpnet,0,0.002,0.088,0.003
3340,mpnet,0,0.001,0.115,0.003
3341,mpnet,0,0.009,0.219,0.003
3342,mpnet,0,0.007,0.221,0.004
3343,mpnet,0,0.002,0.068,0.002
3344,mpnet,0,0.009,0.168,0.003
3345,mpnet,0,0.005,0.123,0.002
3346,mpnet,0,0.005,0.162,0.003
3347,mpnet,0,0.001,0.093,0.002
3348,mpnet,0,0.003,0.133,0.002
3349,mpnet,0,0.0,0.067,0.002
3350,mpnet,0,0.006,0.126,0.003
3351,mpnet,0,0.001,0.111,0.003
3352,mpnet,0,0.002,0.095,0.002
3353,mpnet,0,0.006,0.14,0.002
3354,mpnet,0,0.001,0.073,0.003
3355,mpnet,0,0.005,0.075,0.002
3356,mpnet,0,0.004,0.249,0.003
3357,mpnet,0,0.015,0.175,0.004
3358,mpnet,0,0.004,0.081,0.002
3359,mpnet,0,0.001,0.116,0.002
3360,mpnet,0,0.002,0.098,0.002
3361,mpnet,0,0.001,0.078,0.002
3362,mpnet,0,0.005,0.135,0.003
3363,mpnet,0,0.005,0.122,0.004
3364,mpnet,0,0.004,0.119,0.002
3365,mpnet,0,0.003,0.115,0.002
3366,mpnet,0,0.012,0.223,0.005
3367,mpnet,0,0.012,0.182,0.002
3368,mpnet,0,0.008,0.233,0.004
3369,mpnet,0,0.003,0.082,0.003
3370,mpnet,0,0.002,0.098,0.003
3371,mpnet,0,0.005,0.139,0.003
3372,mpnet,0,0.002,0.074,0.002
3373,mpnet,0,0.006,0.122,0.002
3374,mpnet,0,0.008,0.178,0.003
3375,mpnet,0,0.002,0.086,0.002
3376,mpnet,0,0.001,0.062,0.001
3377,mpnet,0,0.005,0.125,0.002
3378,mpnet,0,0.003,0.072,0.002
3379,mpnet,0,0.001,0.077,0.002
3380,mpnet,0,0.001,0.063,0.002
3381,mpnet,0,0.005,0.096,0.002
3382,mpnet,0,0.003,0.13,0.005
3383,mpnet,0,0.011,0.154,0.002
3384,mpnet,0,0.014,0.317,0.004
3385,mpnet,0,0.0,0.066,0.002
3386,mpnet,0,0.004,0.141,0.002
3387,mpnet,0,0.0,0.061,0.004
3388,mpnet,0,0.002,0.083,0.002
3389,mpnet,0,0.001,0.076,0.002
3390,mpnet,0,0.009,0.202,0.003
3391,mpnet,0,0.007,0.095,0.002
3392,mpnet,0,0.0,0.071,0.002
3393,mpnet,0,0.001,0.097,0.002
3394,mpnet,0,0.007,0.148,0.003
3395,mpnet,0,0.012,0.213,0.003
3396,mpnet,0,0.003,0.078,0.002
3397,mpnet,0,0.008,0.198,0.004
3398,mpnet,0,0.0,0.087,0.002
3399,mpnet,0,0.0,0.084,0.002
3400,mpnet,0,0.003,0.081,0.002
3401,mpnet,0,0.003,0.084,0.002
3402,mpnet,0,0.007,0.154,0.003
3403,mpnet,0,0.0,0.084,0.002
3404,mpnet,0,0.006,0.197,0.003
3405,mpnet,0,0.0,0.025,0.001
3406,mpnet,0,0.005,0.105,0.003
3407,mpnet,0,0.014,0.228,0.003
3408,mpnet,0,0.001,0.076,0.002
3409,mpnet,0,0.006,0.229,0.004
3410,mpnet,0,0.005,0.092,0.002
3411,mpnet,0,0.0,0.075,0.002
3412,mpnet,0,0.002,0.075,0.002
3413,mpnet,0,0.011,0.305,0.004
3414,mpnet,0,0.003,0.102,0.002
3415,mpnet,0,0.003,0.102,0.002
3416,mpnet,0,0.005,0.173,0.003
3417,mpnet,0,0.008,0.175,0.003
3418,mpnet,0,0.0,0.052,0.002
3419,mpnet,0,0.009,0.171,0.004
3420,mpnet,0,0.004,0.15,0.002
3421,mpnet,0,0.005,0.119,0.002
3422,mpnet,0,0.003,0.128,0.002
3423,mpnet,0,0.005,0.143,0.003
3424,mpnet,0,0.002,0.076,0.002
3425,mpnet,0,0.004,0.106,0.003
3426,mpnet,0,0.0,0.039,0.002
3427,mpnet,0,0.004,0.081,0.003
3428,mpnet,0,0.003,0.113,0.002
3429,mpnet,0,0.003,0.101,0.002
3430,mpnet,0,0.006,0.129,0.002
3431,mpnet,0,0.0,0.038,0.001
3432,mpnet,0,0.001,0.128,0.003
3433,mpnet,0,0.003,0.088,0.002
3434,mpnet,0,0.002,0.084,0.002
3435,mpnet,0,0.0,0.067,0.002
3436,mpnet,0,0.006,0.118,0.002
3437,mpnet,0,0.001,0.081,0.002
3438,mpnet,0,0.0,0.104,0.003
3439,mpnet,0,0.0,0.098,0.002
3440,mpnet,0,0.008,0.128,0.002
3441,mpnet,0,0.004,0.113,0.002
3442,mpnet,0,0.006,0.296,0.008
3443,mpnet,0,0.001,0.083,0.002
3444,mpnet,0,0.0,0.0,0.0
3445,mpnet,0,0.014,0.13,0.002
3446,mpnet,0,0.004,0.127,0.003
3447,mpnet,0,0.001,0.122,0.002
3448,mpnet,0,0.027,0.654,0.009
3449,mpnet,0,0.001,0.07,0.002
3450,mpnet,0,0.002,0.155,0.002
3451,mpnet,0,0.005,0.186,0.003
3452,mpnet,0,0.007,0.277,0.004
3453,mpnet,0,0.011,0.245,0.003
3454,mpnet,0,0.003,0.099,0.003
3455,mpnet,0,0.001,0.041,0.001
3456,mpnet,0,0.003,0.086,0.002
3457,mpnet,0,0.005,0.111,0.002
3458,mpnet,0,0.006,0.134,0.002
3459,mpnet,0,0.008,0.262,0.003
3460,mpnet,0,0.003,0.133,0.003
3461,mpnet,0,0.004,0.161,0.003
3462,mpnet,0,0.003,0.067,0.002
3463,mpnet,0,0.004,0.134,0.003
3464,mpnet,0,0.001,0.093,0.002
3465,mpnet,0,0.004,0.12,0.003
3466,mpnet,0,0.002,0.074,0.002
3467,mpnet,0,0.003,0.095,0.003
3468,mpnet,0,0.004,0.085,0.002
3469,mpnet,0,0.002,0.091,0.003
3470,mpnet,0,0.001,0.08,0.003
3471,mpnet,0,0.0,0.089,0.002
3472,mpnet,0,0.001,0.077,0.002
3473,mpnet,0,0.004,0.09,0.003
3474,mpnet,0,0.018,0.453,0.004
3475,mpnet,0,0.004,0.178,0.003
3476,mpnet,0,0.004,0.169,0.002
3477,mpnet,0,0.003,0.189,0.002
3478,mpnet,0,0.0,0.087,0.002
3479,mpnet,0,0.01,0.202,0.003
3480,mpnet,0,0.025,0.177,0.003
3481,mpnet,0,0.002,0.086,0.003
3482,mpnet,0,0.001,0.093,0.002
3483,mpnet,0,0.003,0.146,0.004
3484,mpnet,0,0.004,0.12,0.003
3485,mpnet,0,0.001,0.078,0.002
3486,mpnet,0,0.008,0.113,0.002
3487,mpnet,0,0.003,0.081,0.002
3488,mpnet,0,0.004,0.063,0.002
3489,mpnet,0,0.006,0.168,0.002
3490,mpnet,0,0.005,0.167,0.003
3491,mpnet,0,0.002,0.084,0.002
3492,mpnet,0,0.01,0.201,0.003
3493,mpnet,0,0.001,0.068,0.002
3494,mpnet,0,0.002,0.07,0.002
3495,mpnet,0,0.004,0.119,0.003
3496,mpnet,0,0.002,0.146,0.004
3497,mpnet,0,0.0,0.01,0.001
3498,mpnet,0,0.004,0.126,0.003
3499,mpnet,0,0.002,0.069,0.002
3500,mpnet,0,0.0,0.067,0.002
3501,mpnet,0,0.003,0.07,0.002
3502,mpnet,0,0.001,0.087,0.002
3503,mpnet,0,0.001,0.123,0.002
3504,mpnet,0,0.0,0.078,0.002
3505,mpnet,0,0.005,0.152,0.003
3506,mpnet,0,0.004,0.136,0.003
3507,mpnet,0,0.002,0.099,0.002
3508,mpnet,0,0.005,0.169,0.002
3509,mpnet,0,0.002,0.074,0.002
3510,mpnet,0,0.011,0.15,0.004
3511,mpnet,0,0.002,0.076,0.002
3512,mpnet,0,0.003,0.073,0.002
3513,mpnet,0,0.004,0.094,0.004
3514,mpnet,0,0.017,0.386,0.005
3515,mpnet,0,0.0,0.07,0.003
3516,mpnet,0,0.013,0.294,0.006
3517,mpnet,0,0.003,0.117,0.003
3518,mpnet,0,0.003,0.103,0.003
3519,mpnet,0,0.007,0.154,0.002
3520,mpnet,0,0.005,0.105,0.002
3521,mpnet,0,0.006,0.081,0.002
3522,mpnet,0,0.001,0.068,0.002
3523,mpnet,0,0.004,0.113,0.002
3524,mpnet,0,0.002,0.104,0.003
3525,mpnet,0,0.004,0.079,0.002
3526,mpnet,0,0.007,0.141,0.002
3527,mpnet,0,0.002,0.071,0.002
3528,mpnet,0,0.013,0.216,0.003
3529,mpnet,0,0.006,0.126,0.002
3530,mpnet,0,0.009,0.216,0.003
3531,mpnet,0,0.002,0.13,0.004
3532,mpnet,0,0.012,0.334,0.004
3533,mpnet,0,0.003,0.117,0.002
3534,mpnet,0,0.001,0.091,0.002
3535,mpnet,0,0.003,0.081,0.002
3536,mpnet,0,0.006,0.152,0.002
3537,mpnet,0,0.001,0.066,0.002
3538,mpnet,0,0.0,0.041,0.002
3539,mpnet,0,0.003,0.112,0.002
3540,mpnet,0,0.005,0.121,0.002
3541,mpnet,0,0.008,0.301,0.005
3542,mpnet,0,0.002,0.073,0.002
3543,mpnet,0,0.001,0.064,0.003
3544,mpnet,0,0.003,0.088,0.002
3545,mpnet,0,0.005,0.157,0.002
3546,mpnet,0,0.004,0.129,0.003
3547,mpnet,0,0.002,0.09,0.002
3548,mpnet,0,0.008,0.195,0.003
3549,mpnet,0,0.01,0.306,0.005
3550,mpnet,0,0.004,0.1,0.003
3551,mpnet,0,0.001,0.091,0.002
3552,mpnet,0,0.003,0.118,0.002
3553,mpnet,0,0.006,0.298,0.005
3554,mpnet,0,0.001,0.08,0.003
3556,mpnet,0,0.002,0.092,0.002
3557,mpnet,0,0.007,0.211,0.002
3558,mpnet,0,0.005,0.131,0.003
3559,mpnet,0,0.003,0.082,0.002
3560,mpnet,0,0.013,0.161,0.002
3561,mpnet,0,0.007,0.086,0.001
3562,mpnet,0,0.0,0.071,0.002
3563,mpnet,0,0.0,0.048,0.002
3564,mpnet,0,0.004,0.214,0.005
3565,mpnet,0,0.001,0.074,0.002
3566,mpnet,0,0.007,0.15,0.002
3567,mpnet,0,0.005,0.093,0.002
3568,mpnet,0,0.004,0.087,0.002
3569,mpnet,0,0.004,0.243,0.005
3570,mpnet,0,0.011,0.141,0.004
3571,mpnet,0,0.001,0.076,0.002
3572,mpnet,0,0.006,0.098,0.002
3573,mpnet,0,0.002,0.071,0.002
3574,mpnet,0,0.003,0.106,0.004
3575,mpnet,0,0.003,0.088,0.003
3576,mpnet,0,0.003,0.117,0.003
3577,mpnet,0,0.003,0.161,0.002
3578,mpnet,0,0.002,0.074,0.003
3579,mpnet,0,0.006,0.092,0.003
3580,mpnet,0,0.004,0.083,0.002
3581,mpnet,0,0.011,0.135,0.002
3583,mpnet,0,0.004,0.087,0.002
3584,mpnet,0,0.001,0.092,0.003
3585,mpnet,0,0.004,0.152,0.003
3586,mpnet,0,0.01,0.189,0.003
3587,mpnet,0,0.005,0.137,0.003
3588,mpnet,0,0.002,0.071,0.002
3589,mpnet,0,0.0,0.038,0.002
3590,mpnet,0,0.005,0.112,0.002
3591,mpnet,0,0.004,0.126,0.003
3592,mpnet,0,0.003,0.104,0.002
3593,mpnet,0,0.002,0.134,0.003
3594,mpnet,0,0.005,0.166,0.002
3595,mpnet,0,0.002,0.102,0.004
3596,mpnet,0,0.007,0.199,0.003
3597,mpnet,0,0.011,0.151,0.003
3598,mpnet,0,0.0,0.066,0.002
3599,mpnet,0,0.002,0.111,0.002
3600,mpnet,0,0.001,0.082,0.002
3601,mpnet,0,0.014,0.245,0.004
3602,mpnet,0,0.004,0.085,0.002
3603,mpnet,0,0.001,0.157,0.004
3604,mpnet,0,0.003,0.116,0.002
3605,mpnet,0,0.004,0.082,0.002
3606,mpnet,0,0.01,0.208,0.004
3607,mpnet,0,0.003,0.106,0.002
3608,mpnet,0,0.005,0.155,0.003
3609,mpnet,0,0.004,0.09,0.002
3610,mpnet,0,0.003,0.089,0.002
3611,mpnet,0,0.006,0.109,0.002
3612,mpnet,0,0.003,0.085,0.002
3613,mpnet,0,0.003,0.102,0.002
3614,mpnet,0,0.001,0.074,0.002
3615,mpnet,0,0.005,0.132,0.002
3616,mpnet,0,0.003,0.123,0.002
3617,mpnet,0,0.005,0.146,0.003
3618,mpnet,0,0.002,0.086,0.002
3619,mpnet,0,0.002,0.113,0.002
3620,mpnet,0,0.006,0.108,0.003
3621,mpnet,0,0.0,0.0,0.0
3622,mpnet,0,0.003,0.084,0.003
3623,mpnet,0,0.001,0.175,0.003
3624,mpnet,0,0.002,0.112,0.003
3625,mpnet,0,0.003,0.113,0.002
3626,mpnet,0,0.01,0.246,0.004
3627,mpnet,0,0.002,0.074,0.002
3628,mpnet,0,0.004,0.081,0.002
3629,mpnet,0,0.011,0.526,0.008
3630,mpnet,0,0.005,0.299,0.004
3631,mpnet,0,0.002,0.163,0.003
3632,mpnet,0,0.007,0.564,0.007
3633,mpnet,0,0.005,0.187,0.003
3634,mpnet,0,0.004,0.129,0.003
3635,mpnet,0,0.001,0.1,0.002
3636,mpnet,0,0.002,0.082,0.003
3637,mpnet,0,0.008,0.121,0.003
3638,mpnet,0,0.005,0.169,0.004
3639,mpnet,0,0.002,0.115,0.002
3640,mpnet,0,0.0,0.07,0.002
3641,mpnet,0,0.012,0.466,0.006
3642,mpnet,0,0.002,0.136,0.002
3643,mpnet,0,0.002,0.181,0.003
3644,mpnet,0,0.012,0.115,0.002
3645,mpnet,0,0.035,0.158,0.003
3646,mpnet,0,0.001,0.065,0.002
3647,mpnet,0,0.005,0.074,0.002
3648,mpnet,0,0.003,0.087,0.003
3649,mpnet,0,0.009,0.118,0.004
3650,mpnet,0,0.0,0.116,0.003
3651,mpnet,0,0.003,0.093,0.002
3652,mpnet,0,0.002,0.083,0.002
3653,mpnet,0,0.002,0.082,0.002
3654,mpnet,0,0.002,0.088,0.003
3655,mpnet,0,0.007,0.065,0.002
3656,mpnet,0,0.003,0.103,0.002
3657,mpnet,0,0.002,0.069,0.002
3658,mpnet,0,0.003,0.081,0.002
3659,mpnet,0,0.002,0.084,0.003
3660,mpnet,0,0.004,0.112,0.002
3661,mpnet,0,0.004,0.095,0.002
3662,mpnet,0,0.005,0.1,0.003
3663,mpnet,0,0.0,0.095,0.003
3664,mpnet,0,0.014,0.239,0.003
3665,mpnet,0,0.001,0.09,0.002
3666,mpnet,0,0.001,0.095,0.003
3667,mpnet,0,0.002,0.081,0.003
3668,mpnet,0,0.01,0.24,0.004
3669,mpnet,0,0.006,0.192,0.003
3670,mpnet,0,0.011,0.168,0.004
3671,mpnet,0,0.0,0.074,0.002
3672,mpnet,0,0.011,0.154,0.003
3673,mpnet,0,0.009,0.129,0.003
3674,mpnet,0,0.011,0.154,0.003
3675,mpnet,0,0.0,0.062,0.002
3676,mpnet,0,0.007,0.098,0.002
3677,mpnet,0,0.004,0.092,0.002
3678,mpnet,0,0.008,0.222,0.004
3679,mpnet,0,0.007,0.141,0.003
3680,mpnet,0,0.008,0.212,0.003
3681,mpnet,0,0.002,0.074,0.003
3682,mpnet,0,0.003,0.162,0.002
3683,mpnet,0,0.001,0.083,0.002
3684,mpnet,0,0.008,0.252,0.004
3685,mpnet,0,0.006,0.149,0.003
3686,mpnet,0,0.004,0.079,0.002
3687,mpnet,0,0.001,0.117,0.003
3688,mpnet,0,0.002,0.121,0.002
3689,mpnet,0,0.003,0.083,0.002
3690,mpnet,0,0.004,0.069,0.002
3691,mpnet,0,0.0,0.073,0.003
3692,mpnet,0,0.005,0.323,0.004
3693,mpnet,0,0.002,0.108,0.003
3694,mpnet,0,0.005,0.124,0.003
3695,mpnet,0,0.003,0.177,0.002
3696,mpnet,0,0.002,0.107,0.002
3697,mpnet,0,0.001,0.112,0.002
3698,mpnet,0,0.012,0.17,0.002
3699,mpnet,0,0.005,0.124,0.003
3700,mpnet,0,0.004,0.154,0.004
3701,mpnet,0,0.002,0.089,0.003
3702,mpnet,0,0.005,0.13,0.003
3703,mpnet,0,0.006,0.113,0.003
3704,mpnet,0,0.002,0.094,0.003
3705,mpnet,0,0.004,0.097,0.002
3706,mpnet,0,0.002,0.077,0.002
3707,mpnet,0,0.002,0.077,0.002
3708,mpnet,0,0.003,0.078,0.003
3709,mpnet,0,0.003,0.104,0.002
3710,mpnet,0,0.0,0.042,0.001
3711,mpnet,0,0.006,0.215,0.003
3712,mpnet,0,0.002,0.112,0.002
3713,mpnet,0,0.003,0.079,0.002
3714,mpnet,0,0.005,0.124,0.003
3715,mpnet,0,0.004,0.247,0.003
3716,mpnet,0,0.005,0.23,0.003
3717,mpnet,0,0.0,0.089,0.003
3718,mpnet,0,0.004,0.096,0.002
3719,mpnet,0,0.007,0.118,0.002
3720,mpnet,0,0.004,0.09,0.003
3721,mpnet,0,0.001,0.084,0.002
3722,mpnet,0,0.0,0.05,0.002
3723,mpnet,0,0.0,0.019,0.001
3724,mpnet,0,0.004,0.097,0.002
3725,mpnet,0,0.003,0.087,0.002
3726,mpnet,0,0.003,0.077,0.002
3727,mpnet,0,0.011,0.301,0.003
3728,mpnet,0,0.007,0.107,0.003
3729,mpnet,0,0.003,0.085,0.003
3730,mpnet,0,0.004,0.117,0.002
3731,mpnet,0,0.004,0.118,0.002
3732,mpnet,0,0.003,0.125,0.002
3733,mpnet,0,0.003,0.087,0.003
3734,mpnet,0,0.0,0.082,0.002
3735,mpnet,0,0.008,0.247,0.005
3736,mpnet,0,0.004,0.102,0.003
3737,mpnet,0,0.003,0.07,0.002
3738,mpnet,0,0.003,0.145,0.003
3739,mpnet,0,0.003,0.133,0.004
3740,mpnet,0,0.002,0.108,0.003
3741,mpnet,0,0.001,0.1,0.002
3742,mpnet,0,0.006,0.154,0.003
3743,mpnet,0,0.001,0.075,0.003
3744,mpnet,0,0.001,0.083,0.002
3745,mpnet,0,0.002,0.088,0.002
3746,mpnet,0,0.006,0.163,0.003
3747,mpnet,0,0.001,0.125,0.003
3748,mpnet,0,0.005,0.128,0.003
3749,mpnet,0,0.001,0.083,0.002
3750,mpnet,0,0.001,0.108,0.002
3751,mpnet,0,0.003,0.099,0.002
3752,mpnet,0,0.004,0.148,0.002
3753,mpnet,0,0.009,0.191,0.004
3754,mpnet,0,0.006,0.115,0.003
3755,mpnet,0,0.0,0.039,0.002
3756,mpnet,0,0.006,0.116,0.003
3757,mpnet,0,0.0,0.053,0.002
3758,mpnet,0,0.0,0.072,0.002
3759,mpnet,0,0.002,0.093,0.002
3760,mpnet,0,0.012,0.277,0.003
3761,mpnet,0,0.001,0.101,0.003
3762,mpnet,0,0.004,0.154,0.004
3763,mpnet,0,0.003,0.087,0.002
3764,mpnet,0,0.002,0.083,0.003
3765,mpnet,0,0.002,0.109,0.003
3766,mpnet,0,0.001,0.121,0.002
3767,mpnet,0,0.005,0.106,0.003
3768,mpnet,0,0.001,0.079,0.002
3769,mpnet,0,0.008,0.219,0.002
3770,mpnet,0,0.009,0.211,0.003
3771,mpnet,0,0.015,0.319,0.004
3772,mpnet,0,0.002,0.119,0.003
3773,mpnet,0,0.001,0.092,0.003
3774,mpnet,0,0.003,0.111,0.003
3775,mpnet,0,0.001,0.148,0.003
3776,mpnet,0,0.006,0.232,0.014
3777,mpnet,0,0.014,0.299,0.005
3778,mpnet,0,0.009,0.117,0.002
3779,mpnet,0,0.006,0.218,0.004
3780,mpnet,0,0.011,0.217,0.002
3781,mpnet,0,0.001,0.146,0.003
3782,mpnet,0,0.001,0.116,0.003
3783,mpnet,0,0.008,0.088,0.003
3784,mpnet,0,0.006,0.12,0.003
3785,mpnet,0,0.001,0.093,0.002
3786,mpnet,0,0.002,0.085,0.003
3787,mpnet,0,0.003,0.082,0.003
3788,mpnet,0,0.003,0.099,0.002
3789,mpnet,0,0.011,0.178,0.003
3790,mpnet,0,0.004,0.208,0.007
3791,mpnet,0,0.005,0.223,0.005
3792,mpnet,0,0.006,0.18,0.003
3793,mpnet,0,0.004,0.088,0.002
3794,mpnet,0,0.014,0.153,0.004
3795,mpnet,0,0.002,0.093,0.002
3796,mpnet,0,0.008,0.102,0.004
3797,mpnet,0,0.001,0.121,0.002
3798,mpnet,0,0.011,0.183,0.002
3799,mpnet,0,0.002,0.136,0.002
3800,mpnet,0,0.004,0.112,0.002
3801,mpnet,0,0.003,0.132,0.002
3802,mpnet,0,0.013,0.215,0.003
3803,mpnet,0,0.007,0.147,0.003
3804,mpnet,0,0.003,0.108,0.003
3805,mpnet,0,0.009,0.128,0.003
3806,mpnet,0,0.009,0.266,0.003
3807,mpnet,0,0.003,0.093,0.003
3808,mpnet,0,0.002,0.084,0.002
3809,mpnet,0,0.002,0.089,0.002
3810,mpnet,0,0.0,0.086,0.002
3811,mpnet,0,0.008,0.206,0.004
3812,mpnet,0,0.004,0.113,0.002
3813,mpnet,0,0.011,0.212,0.003
3814,mpnet,0,0.004,0.094,0.003
3815,mpnet,0,0.001,0.118,0.003
3816,mpnet,0,0.003,0.077,0.003
3817,mpnet,0,0.007,0.256,0.005
3818,mpnet,0,0.006,0.115,0.003
3819,mpnet,0,0.006,0.134,0.003
3820,mpnet,0,0.008,0.165,0.004
3821,mpnet,0,0.007,0.158,0.004
3822,mpnet,0,0.002,0.089,0.003
3823,mpnet,0,0.0,0.054,0.002
3824,mpnet,0,0.004,0.175,0.015
3825,mpnet,0,0.006,0.221,0.004
3826,mpnet,0,0.001,0.084,0.002
3827,mpnet,0,0.004,0.167,0.003
3828,mpnet,0,0.008,0.184,0.003
3829,mpnet,0,0.006,0.197,0.002
3830,mpnet,0,0.003,0.125,0.003
3831,mpnet,0,0.004,0.079,0.002
3832,mpnet,0,0.009,0.202,0.003
3833,mpnet,0,0.005,0.215,0.004
3834,mpnet,0,0.002,0.094,0.002
3835,mpnet,0,0.001,0.09,0.002
3836,mpnet,0,0.003,0.102,0.003
3837,mpnet,0,0.002,0.097,0.003
3838,mpnet,0,0.005,0.131,0.003
3839,mpnet,0,0.008,0.19,0.003
3840,mpnet,0,0.004,0.095,0.002
3841,mpnet,0,0.002,0.075,0.002
3842,mpnet,0,0.014,0.322,0.004
3843,mpnet,0,0.001,0.082,0.004
3844,mpnet,0,0.004,0.195,0.003
3845,mpnet,0,0.003,0.098,0.003
3846,mpnet,0,0.002,0.081,0.003
3847,mpnet,0,0.006,0.159,0.004
3848,mpnet,0,0.004,0.108,0.003
3849,mpnet,0,0.001,0.086,0.003
3850,mpnet,0,0.005,0.157,0.004
3851,mpnet,0,0.001,0.054,0.002
3852,mpnet,0,0.002,0.074,0.002
3853,mpnet,0,0.006,0.179,0.003
3854,mpnet,0,0.007,0.168,0.004
3855,mpnet,0,0.0,0.064,0.002
3856,mpnet,0,0.002,0.071,0.002
3857,mpnet,0,0.001,0.079,0.002
3858,mpnet,0,0.004,0.099,0.002
3859,mpnet,0,0.002,0.088,0.002
3860,mpnet,0,0.0,0.082,0.003
3861,mpnet,0,0.006,0.181,0.003
3862,mpnet,0,0.001,0.131,0.003
3863,mpnet,0,0.002,0.09,0.003
3864,mpnet,0,0.001,0.109,0.002
3865,mpnet,0,0.008,0.156,0.003
3866,mpnet,0,0.003,0.101,0.002
3867,mpnet,0,0.001,0.097,0.002
3868,mpnet,0,0.002,0.092,0.002
3869,mpnet,0,0.01,0.255,0.004
3870,mpnet,0,0.005,0.15,0.002
3871,mpnet,0,0.004,0.095,0.002
3872,mpnet,0,0.005,0.087,0.002
3873,mpnet,0,0.0,0.0,0.0
3874,mpnet,0,0.002,0.092,0.002
3875,mpnet,0,0.01,0.171,0.003
3876,mpnet,0,0.003,0.107,0.003
3877,mpnet,0,0.001,0.056,0.002
3878,mpnet,0,0.008,0.111,0.002
3879,mpnet,0,0.005,0.154,0.004
3880,mpnet,0,0.006,0.237,0.003
3881,mpnet,0,0.003,0.073,0.002
3882,mpnet,0,0.002,0.086,0.002
3883,mpnet,0,0.001,0.085,0.002
3884,mpnet,0,0.0,0.054,0.002
3885,mpnet,0,0.005,0.083,0.002
3886,mpnet,0,0.004,0.073,0.002
3887,mpnet,0,0.003,0.088,0.002
